"key","message","comment","context"
"ProdProcess.company","Compania",,
"ProdProcess.consumeProduct","Productos a consumir",,
"ProdProcess.description","Descripcion",,
"ProdProcess.isOperation","Administrar consumo por fases",,
"ProdProcess.isOutsourcing","Subcontratacion",,
"ProdProcess.label","Etiqueta",,
"ProdProcess.name","Etiqueta",,
"ProdProcess.outsourcing","Subcontratacion",,
"ProdProcess.phases","Fases",,
"ProdProcess.priority","Prioridad",,
"ProdProcess.producedProductStockLocation","Ubicacion de productos terminados",,
"ProdProcess.product","Producto",,
"ProdProcess.qty","Cantidad",,
"ProdProcess.stockLocation","Ubicacion",,
"ProdProcess.unit","Unidad",,
"ProdProcess.workcenter","Centro de trabajo",,
"Produced product","Producto fabricado",,
"Produced products","Productos fabricados",,
"Produced quantity","Cantidad producida",,
"Produced ratio","Ratio",,
"Producible qty","Cantidad producible",,
"Product","Producto",,
"Product approval","Aprobacion de productos",,
"Product approvals","Aprobaciones de productos",,
"Product cannot be null for prod product to generate. Please correct on prod product configurator id : %s.","El producto no debe ser nulo para el producto de consumo a generar. Por favor, corrija en el configurador de producto de consumo con el ID: %s",,
"Product categories","Categorias de producto",,
"Product families","Familias de producto",,
"Product sub-types","Sub-tipos de producto",,
"Product_code","Codigo de producto",,
"Product_name","Nombre de producto",,
"Production","Produccion",,
"Production Batch","Lote de produccion",,
"Production and cost settings","Ajustes de produccion y costos",,
"Production batch","Lote de produccion",,
"Production batch filters","Filtros de lote de produccion",,
"Production batches","Lote de produccion",,
"Production config","Configuracion de produccion",,
"Production config (${ name })","Configuracion de produccion (${name})",,
"Production configuration","Configuracion de produccion",,
"Production configurations","Configuraciones de produccion",,
"Production forecast","Pronosticos de producccion",,
"Production note","Comentario de produccion",,
"Production order","Orden de produccion",,
"Production order filters","Filtros de orden de produccion",,
"Production order generated","Ordenes de produccion generadas",,
"Production order management from sale order","Administracion de ordenes de produccion desde orden de venta",,
"Production order wizard","Asistente de orden de produccion",,
"Production orders","Ordenes de produccion",,
"Production orders closed","Ordenes de produccion cerradas",,
"Production process","Proceso de produccion",,
"Production process configurator","Configurador de proceso de produccion",,
"Production processes","Procesos de produccion",,
"Production stock location","Ubicacion de componentes",,
"Production stock locations","Ubicaciones de componentes",,
"Production virtual stock location","Ubicacion virtual de produccion",,
"Production waste","Desperdicio de produccion",,
"Production's order created","Orden de produccion creada",,
"Production.productStandard","Norma",,
"Productions orders","Ordenes de produccion",,
"Products","Productos",,
"Products Wastes","Desperdicios",,
"Products associated with the work center will be used","Los productos asociados a el centro de trabajo seran utilizados",,
"Products to consume","Productos a consumir",,
"Products to produce","Productos a producir",,
"Public Holiday Planning","Planificacion de dias feriados",,
"Purchase currency is missing for product %s, please configure it.","Falta moneda de compra para producto %s, por favor, configurela",,
"Purchase order","Orden de compra",,
"Qty","Cantidad",,
"Qty cannot be null for prod product to generate. Please correct on prod product configurator id : %s.","La cantidad no debe ser nula para el producto de consumo a generar. Por favor, corrija en el configurador de producto de consumo con el ID: %s",,
"Quantity","Cantidad",,
"Quantity Wasted per Product","Cantidad desperdiciada por producto",,
"Rate","Tasa",,
"Rate type","Tipo de tasa",,
"Ratio",,,
"Raw material requirement","Requerimientos de material",,
"Raw material requirement filters","Filtros de requerimientos de material",,
"Raw materials to add to components","Materias primas a agregar a componentes",,
"RawMaterialRequirement.available","Disponible en stock",,
"RawMaterialRequirement.company","Compania",,
"RawMaterialRequirement.from","De",,
"RawMaterialRequirement.manufOrder","Orden de manufactura",,
"RawMaterialRequirement.missingQuantity","Cantidad faltante",,
"RawMaterialRequirement.neededQuantity","Cantidad necesaria",,
"RawMaterialRequirement.product","Producto",,
"RawMaterialRequirement.stockLocation","Ubicacion",,
"RawMaterialRequirement.stockLocations","Ubicacion de stock",,
"RawMaterialRequirement.title","Requerimientos de material",,
"RawMaterialRequirement.to","A",,
"Real","Real",,
"Real Qty","Cantidad real",,
"Real dates","Fechas reales",,
"Real duration (hh:mm:ss)","Duracion real (hh:mm:ss)",,
"Real end","Finalizacion real",,
"Real end date","Fecha de finalizacion real",,
"Real operations","Operaciones reales",,
"Real production","Produccion real",,
"Real sales","Ventas reales",,
"Real start","Inicio real",,
"Real start date","Fecha de inicio real",,
"Real stock","Stock real",,
"Real/Current Quantity","Cantidad real/en proceso",,
"Reportings","Reportes",,
"Reports","Reportes",,
"Request reservation","Solicitud de reserva",,
"Reserve all","Reservar todo",,
"Residual product","Productos residuales",,
"Residual products","Productos residuales",,
"Resources","Recursos",,
"Result","Resultado",,
"Results","Resultados",,
"Resume","Resumir",,
"Revaluation at actual prices","Valorizacion en precios reales",,
"Run calculation","Ejecutar calculo",,
"S&OP","Planificacion industrial y comercial (PIC)",,
"Sale order","Orden de venta",,
"Sale orders","Ordenes de venta",,
"Sales and Operations Planning","Planificacion industrial y comercial (PIC)",,
"Sales and Operations Planning Line","Linea de PIC",,
"Sales and Operations Planning Lines","Lineas de PIC",,
"Sales and Operations Planning Lines generation","Generacion de lineas de PIC",,
"Sales forecast","Pronostico de ventas",,
"Saturday hours","Horas de sabado",,
"Save","Guardar",,
"Send email when manufacturing order finished","Enviar email al terminar orden de manufactura",,
"Send email when manufacturing order partially finished","Enviar email al terminar parcialmente orden de manufactura",,
"Sequence","Secuencia",,
"Sequence by workshop","Secuencia por taller",,
"Serial Nbr","No. de serie",,
"Serial Number","No. de serie",,
"Set to zero","Restaurar a 0",,
"Show all requirements ?","Desplegar todos los requerimientos?",,
"Show requirements by MO","Desplegar requerimientos por orden de manufactura",,
"Sop",,,
"Split by tracking numbers","Separar por no. de rastreo",,
"Standby","En pausa",,
"Start","Iniciar",,
"Start Month","Mes de inicio",,
"Start and End Month should not be more than 12 months apart","Los meses de inicio y de finalizacion no deberian encontrarse separados por mas de 12 meses",,
"Start date","Fecha de inicio",,
"Started","Iniciado(a)",,
"Started by","Iniciado(a) por",,
"Starting Date","Fecha de inicio",,
"Starting duration (hhh:mm:ss)","Tiempo de arranque (hh:mm:ss)",,
"Status","Estado",,
"Status considered to filter a manuf order","Estado a tomar en cuenta en orden de manufactura",,
"Status select","Estado",,
"Stock Location","Ubicacion de stock",,
"Stock forecast","Pronostico de stock",,
"Stock location","Ubicacion de stock",,
"Stock location for produced product","Ubicacion de productos terminados",,
"Stock location is missing from the prod process and in the component default stock location in stock configuration.","Falta la ubicaci�n de stock de los componentes en el proceso de produccion y en la ubicacion predeterminada de los componentes en la configuracio+n de stock",,
"Stock move","Movimiento de stock",,
"Stock move in","Movimiento entrante",,
"Stock move line","Linea de movimiento de stock",,
"Stock move lines","Lineas de movimiento de stock",,
"Stock move realize order select","Seleccion de movimiento de consumo",,
"Stock moves","Movimientos de stock",,
"Stock moves in","Movimientos entrantes",,
"Stock moves out","Movimientos salientes",,
"Stopped by","Detenido(a) por",,
"Stopping Date","Fecha de detencion",,
"Sub-process configuration","Configuracion de sub-proceso",,
"Subcontractor","Subcontratista",,
"Subcontractors","Subcontratistas",,
"Subcontractors arrivals","Recepcion de subcontratistas",,
"Subcontractors deliveries","Entregas de subcontratistas",,
"Subtract the product residuals cost on Cost sheet","Restar costo de producto residual en hoja de costos",,
"Sunday hours","Horas de domingo",,
"Supplier RFQ/PO","Cotizacion/Orden de compra",,
"Surcharge","Recargo",,
"Template","Plantilla",,
"The bill of materials %s has been generated","La lista de materiales %s ha sido generada",,
"The condition formula to generate the bill of material returns null value or is not consistent. Please correct on configurator BOM id : %s.","La formula de la condicion de generacion de la lista de materiales ha devuelto un valor nulo o es incorrecta. Por favor, corrija el configurador de lista de materiales con el ID: %s",,
"The condition formula to generate the prod process line returns null value or is not consistent. Please correct on prod process line configurator id : %s.","La formula de la condicion de generacion de la fase de proceso de produccion ha devuelto un valor nulo o es incorrecta. Por favor, corrija el configurador de fase de proceso de produccion con el ID: %s",,
"The condition formula to generate the prod product returns null value or is not consistent. Please correct on prod product configurator id : %s.","La formula de la condicion de generacion de el producto de consumo ha devuelto un valor nulo o es incorrecta. Por favor, corrija el configurador de el producto de consumo con el ID: %s",,
"The formula script to fill the checkbox manage consumed products on phases returns null value or is not consistent. Please correct on prod process configurator id : %s.","La formula que permite completar la casilla de administrar el consumo por fases ha devuelto un valor nulo. Por favor, corrija el configurador de producto de consumo con el ID: %s",,
"The formula script to fill the name returns null value. Please correct on prod process configurator id : %s.","La formula que permite completar el nombre ha devuelto un valor nulo. Por favor, corrija el configurador de proceso de produccion con el ID: %s",,
"The formula script to fill the name returns null value. Please correct on prod process line configurator id : %s.","La formula que permite completar el nombre ha devuelto un valor nulo. Por favor, corrija el configurador de fase proceso de produccion con el ID: %s",,
"The formula script to fill the product returns null value. Please correct on prod product configurator id : %s.","La formula que permite completar el producto ha devuelto un valor nulo. Por favor, corrija el configurador de producto de consumo con el ID: %s",,
"The formula script to fill the qty returns null value. Please correct on prod product configurator id : %s.","La formula que permite completar la cantidad ha devuelto un valor nulo. Por favor, corrija el configurador de producto de consumo con el ID: %s",,
"The formula script to fill the unit returns null value. Please correct on prod product configurator id : %s.","La formula que permite completar la unidad ha devuelto un valor nulo. Por favor, corrija el configurador de producto de consumo con el ID: %s",,
"The formula script to fill the work center returns null value. Please correct on prod process line configurator id : %s.","La formula que permite completar el centro de trabajo ha devuelto un valor nulo. Por favor, corrija el configurador de producto de consumo con el ID: %s",,
"The manufacturing order was canceled.","La orden de manufactura fue cancelada",,
"The merge must concern only manufacturing orders with Draft or Planned status, with the same products and same workshop stock location and with all bill of materials compatibles.","Las fusiones solo afectan a productos y talleres iguales para ordenes en estado de Borrador o Planificado con procesos de produccion/listas de materiales compatibles",,
"The merge must concern only manufacturing orders with Draft or Planned status, with the same products and with all bill of materials compatibles.","Las fusiones solo afectan a productos iguales para ordenes en estado de Borrador o Planificado con procesos de produccion/listas de materiales compatibles",,
"The operation order is already finished and cannot be moved.","La operacion se encuentra en estado Terminado y no es posible desplazarla",,
"The outsourcing receipt stock location is missing from the stock config","Falta en configuracion de stock la ubicacion de recepcion de subcontratistas",,
"The planned end date is inferior to the actual date","La fecha de finalizacion planificada es anterior a la fecha actual",,
"The produced product stock location is missing in the prod process","Falta en proceso de produccion la ubicacion de stock de producto terminado",,
"The product %s is not in the bill of materials related to this production process","El producto %s no se encuentra en la lista de materiales relacionada a este proceso de produccion",,
"The product cost cannot be changed because the product cost type is not manual","Imposible modificar el costo ya que el costo de el producto no se encuentra configurado a manual",,
"The production process and the bill of material must be applicable","El proceso de produccion y la lista de materiales deben ser aplicables",,
"The quantity of the bill of material %s is equal to zero.","La cantidad de la lista de materiales %s es igual a cero",,
"The result formula of '%s' in configurator prod process '%s' could not be converted in a Stock location, please verify the formula.","El resultado de la formula '%s' en el configurador de proceso de produccion '%s' no se pudo convertir en ubicacion de stock, por favor, verifique la formula",,
"The template to send message for manufacturing order is missing.","Falta plantilla de mensaje para orden de fabricacion",,
"The time the machine starts before it can be used.","Tiempo de arranque antes de que la maquina sea utilizable",,
"The unit of the bill of material %s is missing. Please correct it.","Falta unidad de lista de materiales %s, por favor, corrijalo",,
"There currently is a ${difference} ${currency?.symbol?:currency?.name} difference between your total forecast and the S&OP forecast. Proceed?","Actualmente existe una diferencia de ${difference} ${currency?.symbol?:currency?.name} entre su pronostico total y el pronostico PIC. Desea continuar?",,
"There no's defined nomenclature for product %s (%s)","Ninguna lista de materiales definida para producto %s (%s)",,
"There's no configured sequence for fabrication's orders","Ninguna secuencia configurada para ordenes de fabricacion",,
"There's no configured sequence for production's orders","Ninguna secuencia configurada para ordenes de produccion",,
"This bill of materials already has the following versions : <br/><ul> %s </ul>And these versions may also have ones. Do you still wish to create a new one ?","Esta nomenclatura ya cuenta con las siguientes versiones: <br/><ul> %s </ul>Y estas versiones tambien pueden tener sus propias versiones. Realmente desea crear otra?",,
"This production process already has the following versions : <br/><ul> %s </ul>And these versions may also have ones. Do you still wish to create a new one ?","Este proceso de produccion ya cuenta con las siguientes versiones: <br/><ul> %s </ul>Y estas nuevas versiones pueden tener algunas ya existentes. Todavia desea crear una nueva?",,
"This workflow is not supported for operation order status.","El estado de destino no es valido debido a el estado actual de la operacion",,
"Thursday hours","Horas de jueves",,
"Time between two cycles. This is the time to wait until the end of a cycle to start a new cycle.","Tiempo entre dos ciclos. Se refiere a el tiempo que se debe esperar despues de que termina un ciclo para poder comenzar uno nuevo",,
"Time between two operations (hhh:mm:ss)","Tiempo entre operaciones (hh:mm:ss)",,
"Time between two operations. This is the time to wait until the end of a operation to start a new one within the work center.","Tiempo entre operaciones. Se refiere a el tiempo que se debe esperar despues de que termina una operacion para poder comenzar una nueva",,
"Time difference (Minutes)","Diferencia de tiempos (minutos)",,
"Time difference per manufacturing order","Diferencia de tiempos por orden de facturacion",,
"Timing of implementation (hh:mm:ss)","Tiempo de implementacion (hh:mm:ss)",,
"To","A",,
"To Date","Fecha de finalizacion",,
"To consume manuf order","Consumir en orden de produccion",,
"To consume operation order","Consumir en operacion",,
"To consume prod process line","Consumir en linea de proceso de produccion",,
"To consume products","Productos a consumir",,
"To produce manuf order","Producir orden de manufactura",,
"Too many days","Demasiados dias seleccionados",,
"Too many iterations when searching for children bills of materials. Please check for bill of materials being in its own component list.","Demasiadas iteraciones durante la busqueda de sub-listas de materiales. Por favor, verifiqeue si existen listas de materiales dentro de sus propias sub-listas de materiales",,
"Too many recursive calls to create the bill of materials.","Demasiadas llamadas recursivas para creacion de lista de materiales",,
"Too many recursive calls to import the bill of material configurator.","Demasiadas llamadas recursivas para importar el configurador de lista de materiales",,
"Tool","Herramienta",,
"Tool Information","Informacion de herramienta",,
"Tools","Herramientas",,
"Total Planned Duration","Duracion planificada total",,
"Total Real Duration","Duracion real total",,
"Total forecast","Pronostico total",,
"Total hours","Total de horas",,
"Total price","Precio total",,
"Tracking number search","Busqueda de no. de rastreo",,
"Trading name","Nombre comercial",,
"Tuesday hours","Horas de martes",,
"Type","Tipo",,
"Type select","Tipo",,
"Type select icon","Tipo",,
"Unit","Unidad",,
"Unit cannot be null for prod product to generate. Please correct on prod product configurator id : %s.","La unidad no debe ser nula en el producto de consumo a generar. Por favor, corrijalo en el configurador de proceso de produccion con ID: %s",,
"Unit cost price","Unidad de costo unitario",,
"Unit price","Precio unitario",,
"Unknown parent context class.","Clase de contexto padre desconocida",,
"Update costs","Actualizar costos",,
"Update costs date","Actualizar fecha de costos",,
"Update planned quantities (Components and FP)","Actualizar cantidades pronosticadas (Componentes y PT)",,
"Update product cost price","Actualizar costo",,
"Update real quantities (Components and FP)","Actualizar cantidades reales (Componentes y PT)",,
"Uploaded file is not a CSV file","El archivo cargado no se encuentra en formato CSV",,
"Urgent","Urgente",,
"Usable on production","Utilizable para produccion",,
"Use a work center group model","Utilizar plantilla de grupo de centros de trabajo",,
"Use generated product","Utilizar producto generado",,
"Use this line in the generated purchase order","Utilizar esta fase en la generacion de orden de subcontratacion",,
"User","Usuario",,
"User Dashboard","Tablero de usuarios",,
"Validate","Validar",,
"Validated","Validado(a)",,
"Valuation Batch","Lote de valorizacion",,
"Valuation date","Fecha de valorizacion",,
"Version management","Administracion de versiones",,
"Version number","Numero de version",,
"Waste","Desperdicio",,
"Waste description","Descripcion de desperdicio",,
"Waste rate (%)","Tasa de desperdicio (%)",,
"Waste stock location","Ubicacion de desperdicio",,
"Waste stock move","Movimiento saliente de desperdicio",,
"Wednesday hours","Horas de miercoles",,
"Where-used list","Caso de uso",,
"Work center","Centro de trabajo",,
"Work center cannot be null for prod process line to generate. Please correct on prod process line configurator id : %s.","El centro de trabajo no debe ser nulo para el proceso de produccion a generar. Debe seleccionar una, definir un script que pueda generarla o utilizar un grupo de centros de trabajo. Por favor, corrija el configurador de fase con el ID: %s",,
"Work center filters","Filtros de centros de trabajo",,
"Work center group","Grupo de centros de trabajo",,
"Work center group cannot be null for prod process line to generate. Please correct on prod process line configurator id : %s.","El grupo de centros de trabajo no debe encontrarse vacio para el proceso de produccion a generar. Por favor, corrija el configurador de fase con el ID: %s",,
"Work center group model","Plantilla de grupo de centros de trabajo",,
"Work center group models","Plantillas de grupo de centros de trabajo",,
"Work center group selection","Seleccion de plantilla de centro de trabajo",,
"Work center group template","Plantilla de grupo de centros de trabajo",,
"Work center groups","Grupos de centro de trabajo",,
"Work center is missing from prod process line %s-%s.","Falta centro de trabajo para fase %s-%s",,
"Work center type","Tipo de centro de trabajo",,
"Work centers","Centros de trabajo",,
"Work in progress","En proceso de fabricacion",,
"Work in progress valuation","Valorizacion de trabajo en proceso de fabricacion",,
"WorkCenter","Centro de trabajo",,
"WorkInProgressValuation.title","Valorizacion de trabajo en proceso de fabricacion",,
"Workshop","Taller",,
"Workshops","Talleres",,
"Year","Ano",,
"You can not merge manufacturing orders without unit.","No es posible fusionar ordenes de manufactura sin unidad",,
"You can't manage the consumed products on phases because this production process is related to several bills of material","No es posible administrar los productos consumidos por fases porque esta proceso de produccion se encuentra vinculado a varias listas de materiales",,
"You can't remove this record","No puede eliminar este registro",,
"You cannot delete realized stock move lines.","No puede eliminar lineas de movimiento de stock realizadas",,
"You must add a positive quantity","Debe introducir una cantidad positiva",,
"You must configure a component default stock location for company %s.","En la configuracion de la compania para la app de Stock, debe configurar una ubicacion de stock predeterminada para los componentes",,
"You must configure a finished products default stock location for company %s.","Debe configurar una ubicacion predeterminada para productos terminados para la compania %s",,
"You must configure a production for company %s","Debe configurar la produccion para la compania %s",,
"You must configure a production virtual stock location for company %s","Debe configurar una ubicaci�n virtual de produccion para la compania %s",,
"You must configure a sequence for manufacturing order for company %s","Debe configurar una secuencia de ordenes de manufactura para la compania %s",,
"You must configure a waste stock location for company %s.","Debe configurar una ubicacion de desperdicio para la compania %s",,
"You must select a nomenclature","Debe seleccionar una lista de materiales",,
"Your production process is empty.","El proceso de produccion se encuentra vacio",,
"Your production virtual stock location is not an outsourcing location.","Su ubicacion virtual de produccion no es utilizable para la subcontratacion",,
"Your time on this operation is paused. The status of the operation has not been updated as someone is still working on it.","Su tiempo en esta operacion se ha pausado. El estado de la operacion no se ha actualizado porque alguien aun se encuentra trabajando en ello",,
"Your time on this operation is paused. This operation cannot be stopped because other operators are still working on it. You can go to the web instance to force stop the operation.","Esta operacion no puede detenerse porque otros operadores aun se encuentran trabajando en ella. Puede acceder a la instancia web para forzar la detencion de la operacion. Su tiempo en esta operacion se encuentra en pausa",,
"import.name","Importacion",,
"import.verb","Importar",,
"inOrOut is invalid","Entrada o salida invalida",,
"name","nombre",,
"status","Estado",,
"value:Manufacturing","Produccion",,
