"key","message","comment","context"
"Name for seniority variable","Nombre de variable correspondiente a antiguedad",,
"Name for total working day in a period variable","Nombre de variable correspondiente a numero de dias totales laborales en un periodo",,
"Name for working day variable","Nombre de variable correspondiente a numero de dias totales laborales",,
"Nbr lunch vouchers","Numero de tickets de restaurante",,
"Need validation","Necesita validacion",,
"Net salary","Salario neto",,
"New","Nuevo(a)",,
"New employee","Nuevo(a) empleado(a)",,
"New employees","Nuevos empleados",,
"New project line","Nueva linea de proyecto",,
"Nibelis",,,
"No",,,
"No Leave Request to be validated by your subordinates","Ninguna solicitud de vacaciones a validar por mis subordinados",,
"No Route Found","Ningun itinerario encontrado",,
"No Tax for the product %s","Ningun impuesto para el producto %s",,
"No employee found","Ningun(a) empleado(a) encontrado(a)",,
"No expense to be validated by your subordinates","Ningun gasto a validar por mis subordinados",,
"No extra hours to be validated by your subordinates","Ninguna hora extra a validar por mis subordinados",,
"No longer used","No utilizado(a)",,
"No such place exists","Ningun lugar correspondiente",,
"No time sheet found for employee %s","Ningun calendario encontrado para empleado(a) %s",,
"No timesheet line has been created because the duration is less than 1 minute","Ninguna linea de calendario creada ya que la duracion es menor a 1 minuto",,
"No timesheet to be validated by your subordinates","Ningun calendario a ser validado por mis subordinados",,
"Non-Executive","No ejecutivo",,
"None","Ninguno(a)",,
"Not invoiced","No facturado(a)",,
"Number of canteen entries","Numero de accesos a cafeteria",,
"Number of days","Numero de dias",,
"Number of days before reminder","Numero de dias antes de recordatorio",,
"Number of days overseas","Numero de dias en el extranjero",,
"Number of days worked","Numero de dias trabajados",,
"Number of lunch vouchers","Numero de tickets de restaurante",,
"OK",,,
"Occasional","Puntual",,
"Old code","Codigo antiguo",,
"Old value","Valor antiguo",,
"One-way","Solo ida",,
"Only missing","Empleados a recordar",,
"Open Street Maps error: %s","Error de Open Street Maps: %s",,
"Organization","Organizaci�n",,
"Others","Otros(as)",,
"Overseas","Viaje",,
"Overview","Resumen",,
"PRENOM","NOMBRE",,
"Paper format","Formato de papel",,
"Pause","Pausa",,
"Pay Company","Compania de pago",,
"Pay Grid","Cuadricula de remuneracion",,
"Pay company main employment contract","Compania de pago de contrato de trabajo principal",,
"Pay period","Periodo considerado para el pago",,
"Payment","Pago",,
"Payment Date","Fecha de pago",,
"Payment Status","Estado de pago",,
"Payment amount","Monto de pago",,
"Payment information","Informacion de pago",,
"Payment mode","Metodo de pago",,
"Payment move","Movimiento de pago",,
"Payroll Leave","Vacaciones",,
"Payroll Leaves","Vacaciones",,
"Payroll Preparation","Preparacion de pago",,
"Payroll Preparations","Preparaciones de pago",,
"Payroll Year","Ano de pago",,
"Payroll periods","Periodos de pago",,
"Payroll preparation","Preparacion de pago",,
"Payroll preparation export","Exportacion de preparacion de pago",,
"Payroll preparation export batch","Lote de exportacion de preparacion de pago",,
"Payroll preparation export page","Exportacion de preparaciones de pago",,
"Payroll preparation filters","Filtros de preparacion de pago",,
"Payroll preparation generation","Generacion de preparacion de pago",,
"Payroll preparation generation batch","Lote de generacion de preparacion de pago",,
"Payroll preparation generation page","Generacion de preparacion de pago",,
"Payroll preparations","Preparaciones de pago",,
"Payroll preparations attempted to be generated : %s","Preparaciones de pago en total: %s",,
"Payroll preparations exported : %s","Preparaciones de pago exportadas: %s",,
"Payroll preparations failed to be generated due to a duplicate one : %s","Anomalias debido a duplicados: %s",,
"Payroll preparations failed to be generated due to missing data : %s","Anomalias debido a falta de datos: %s",,
"Payroll preparations successfully generated : %s","Preparaciones de pago generadas con �xito: %s",,
"Payroll year","Ano de pago",,
"Payroll years","Anos de pago",,
"Period","Periodo",,
"Period is closed","El periodo se encuentra cerrado",,
"Periods generation assistant","Asistente de generacion de periodos",,
"Permanent","Permanente",,
"Personal expense","Gasto personal",,
"Personal expense amount","Monto de gasto personal",,
"Personal information","Informacion personal",,
"Phone","Telefono",,
"Phone at the customer","Telefono en el cliente",,
"Phonebook.employeePhonebook","Directorio de empleados",,
"Planned Time Planning","Tiempos planificados",,
"Planned time","Tiempo planificado",,
"Plannings","Planificaciones",,
"Plate Number","Numero de placa",,
"Please add a product","Por favor, agregue un producto",,
"Please add a start date for generation","Por favor, agregue una fecha de inicio para la generacion",,
"Please add an employee's planning related to user %s","Por favor, agregue una planificacion para el(la) empleado(a) relacionado(a) a el usuario %s",,
"Please add an employee's public holiday events planning related to user %s","Por favor, agregue una planificacion de dias feriados para el(la) empleado(a) relacionado(a) a el usuario %s",,
"Please add an end date for generation","Por favor, agregue una fecha de finalizacion para la generacion",,
"Please configure Formula Variables for human resource for the company %s","Por favor, configure las variables de las formulas para recursos humanos de la compania %s",,
"Please configure information for human resources for the company %s","Por favor, configure la informacion de recursos humanos de la compania %s",,
"Please configure the canceled expense template in HR config for the company %s","Por favor, configure la plantilla de cancelacion de gastos en la configuracion de RH de la compania %s",,
"Please configure the canceled extra hours template in HR config for the company %s","Por favor, configure la plantilla de cancelacion de horas extras en la configuracion de RH de la compania %s",,
"Please configure the canceled leave template in HR config for the company %s","Por favor, configure la plantilla de cancelacion de solicitudes de vacaciones en la configuracion de RH de la compania %s",,
"Please configure the canceled timehsheet template in HR config for the company %s","Por favor, configure la plantilla de cancelacion de calendarios en la configuracion de RH de la compania %s",,
"Please configure the expense type for kilometric allowance in HR config for the company %s","Por favor, configure el tipo de gastos en la configuracion de RH de la compania %s",,
"Please configure the lunch voucher export path in HR config for the company %s","Por favor, configure la ruta de exportacion de tickets de restaurante en la configuracion de RH de la compania %s",,
"Please configure the refused expense template in HR config for the company %s","Por favor, configure la plantilla de rechazo de gastos en la configuracion de RH de la compania %s",,
"Please configure the refused extra hours template in HR config for the company %s","Por favor, configure la plantilla de rechazo de horas extras en la configuracion de RH de la compania %s",,
"Please configure the refused leave template in HR config for the company %s","Por favor, configure la plantilla de rechazo de solicitudes de vacaciones en la configuracion de RH de la compania %s",,
"Please configure the refused timehsheet template in HR config for the company %s","Por favor, configure la plantilla de rechazo de calendarios en la configuracion de RH de la compania %s",,
"Please configure the sent expense template in HR config for the company %s","Por favor, configure la plantilla de rechazo de envio de gastos en la configuracion de RH de la compania %s",,
"Please configure the sent extra hours template in HR config for the company %s","Por favor, configure la plantilla de envio de horas extras en la configuracion de RH de la compania %s",,
"Please configure the sent leave template in HR config for the company %s","Por favor, configure la plantilla de envio de solicitudes de vacaciones en la configuracion de RH de la compania %s",,
"Please configure the sent timehsheet template in HR config for the company %s","Por favor, configure la plantilla de envio de calendarios en la configuracion de RH de la compania %s",,
"Please configure the template for email reminder","Por favor, configure la plantilla de email para recordatorios por email",,
"Please configure the unit for this type of absence","Por favor, configure la unidad para este tipo de ausencia",,
"Please configure the unjustified absence reason in HR config for the company %s","Por favor, configure la razon de ausencia a justificar en la configuracion de RH para la compania %s",,
"Please configure the validated expense template in HR config for the company %s","Por favor, configure la plantilla de validacion de gastos en la configuracion de RH de la compania %s",,
"Please configure the validated extra hours template in HR config for the company %s","Por favor, configure la plantilla de validacion de horas extras en la configuracion de RH de la compania %s",,
"Please configure the validated leave template in HR config for the company %s","Por favor, configure la plantilla de validacion de solicitudes de vacaciones en la configuracion de RH de la compania %s",,
"Please configure the validated timehsheet template in HR config for the company %s","Por favor, configure la plantilla de validacion de calendarios en la configuracion de RH de la compania %s",,
"Please create an employee for the user ${assignedTo.name}","Por favor, cree un(a) empleado(a) para el usuario ${assignedTo.name}",,
"Please create an employee for the user %s","Por favor, cree un(a) empleado(a) para el usuario %s",,
"Please fill a company.","Por favor, llene la compania",,
"Please fill a leave period.","Por favor, llene el periodo considerado para las ausencias",,
"Please fill a user for the employee %s","Por favor, llene el usuario de el(la) empleado(a) %s",,
"Please fill the payment mode.","Por favor, llene el metodo de pago",,
"Please fill the period","Por favor, llene el periodo",,
"Please set a company up on leave request","Por favor, llene una compania para la solitud de vacaciones",,
"Please, add a contract of employment for employee : %s","Por favor, adjunte un contrato de trabajo principal para el(la) empleado(a): %s",,
"Please, add a planning for employee : %s","Por favor, adjunte una planificacion semanal para el(la) empleado(a): %s",,
"Please, add a public holiday planning for employee : %s","Por favor, adjunte una planificacion de dias feriados para el(la) empleado(a): %s",,
"Please, choose unit in leave reason %s.","Por favor, seleccione una unidad en la razon %s",,
"Please, configure the number of daily work hours.","Por favor, configure el numero de horas de trabajo diarias",,
"Please, enter an activity for the employee %s","Por favor, introduzca una actividad para el(la) empleado(a) %s",,
"Please, enter the number of daily work hours per employee %s","Por favor, configure el numero de horas de trabajo diarias para el(la) empleado(a) %s",,
"Please, provide weeklyPlanning , publicHolidaysPlanning and mainContract information for selected employees","Por favor, complete los horarios semanales, las vacaciones publicas y el contrato de trabajo principal para los empleados seleccionados",,
"Please, select an employment contract template","Por favor, seleccione una plantilla de contrato de trabajo",,
"Please, select an expense","Por favor, seleccione un gasto",,
"Position","Titulo de posicion",,
"Position / Salary","Posicion/Salario",,
"Presence","Presencia",,
"Present","Presente",,
"Previously hired","Ya contratado(a)",,
"Print","Imprimir",,
"Print contract","Imprimir contrato",,
"Probation period","Periodo de prueba",,
"Probation period duration","Duracion de periodo de prueba",,
"Probation periods","Periodos de prueba",,
"ProbationPeriod.maximumDuration","Duracion maxima",,
"ProbationPeriod.minimumDuration","Duracion minima",,
"Product Activities","Actividades",,
"Product Activity","Actividad",,
"Product dates","Fechas de productos",,
"Product expense filters","Filtros de productos de gastos",,
"Product sheet","Ficha de producto",,
"Product specific attributes","Tipologia especifica asociada a producto",,
"Product typology","Tipologia de producto",,
"Products.items","Elementos",,
"Profit-sharing beneficiary","Beneficiario de participacion en beneficios",,
"Project","Proyecto",,
"Project Plannings","Planificacion de proyectos",,
"Project planning time","Tiempos planificados de proyecto",,
"Project planning time lines","Lineas de tiempos planificados de proyecto",,
"Project task","Tarea",,
"ProjectPlanningTime.Activity","Prestacion",,
"Public Holiday Planning","Planificacion de dias feriados",,
"Public holidays","Dias feriados",,
"Public holidays planning","Planificacion de dias feriados",,
"Qty must be lower than %d.","La cantidad debe ser menor a %d",,
"Qualification","Clasificacion",,
"Qualification Level","Nivel de clasificacion",,
"Qualification levels","Niveles de clasificacion",,
"QualificationLevel.code","Nivel/Escalafon",,
"QualificationLevel.name","Etiqueta",,
"Qualifications","Clasificaciones",,
"Quantities","Cantidades",,
"Quantity","Cantidad",,
"Quantity to stock","Cantidad a inventariar",,
"Rate","Tasa",,
"Reason","Razon",,
"Record date","Fecha de registro",,
"Recruitment","Reclutamiento",,
"Ref.","Referencia",,
"Referential date for seniority","Fecha de referencia para calculo de antiguedad",,
"Refresh","Regrescar",,
"Refusal Date","Rechazado(a) el",,
"Refuse","Rechazar",,
"Refused","Rechazado(a)",,
"Refused By","Rechazado(a) por",,
"Refused Expense Template","Plantilla para gasto rechazado",,
"Refused Extra Hours Template","Plantilla para horas extras rechazadas",,
"Refused Leave Request Template","Plantilla para vacaciones rechazadas",,
"Refused Timesheet Template","Plantilla para calendario rechazado",,
"Register payment","Registrar pago",,
"Registration certificate","Certificado de registro",,
"Registration code","NO. SIRET",,
"Registration number","Matricula",,
"Reimbursed","Reembolsado(a)",,
"RejectionReason.name","Nombre",,
"Relationship","Relacion",,
"Remaining","Restante",,
"Remaining amount","Monto restante",,
"Reminder","Recordatorio",,
"Reopen period","Re-abrir periodo",,
"Reportings","Reportes",,
"Reports","Reportes",,
"Request date","Fecha de solicitud",,
"Requested","Solicitado(a)",,
"Requested amount","Monto solicitado",,
"Requested lunch vouchers on the period","Tickets de restaurante solicitados en periodo",,
"Restaurant","Restaurante",,
"Resume","Reanudar",,
"Return to draft status","Retornar a estado de Borrador",,
"Round trip","Viaje redondo",,
"SILAE",,,
"SMIC value","Valor de SMIC",,
"Salary change","Modificacion a salario",,
"Sale","Venta",,
"Sales","Ventas",,
"Saturday","Sabado",,
"See timesheet lines","Ver lineas de calendario",,
"Select Expense","Seleccionar gasto",,
"Select Leave Request","Seleccionar solicitud de vacaciones",,
"Select Timesheet","Seleccionar calendario",,
"Select employee","Seleccionar empleado(a)",,
"Select extra hours","Seleccionar horas extras",,
"Select lines to remove","Seleccionar lineas a borrar",,
"Select period","Seleccionar periodo",,
"Select the expense you want to edit","Seleccionar gasto a editar",,
"Select the extra hours you want to edit","Seleccionar horas extras a editar",,
"Select the leave request you want to edit","Seleccionar solicitud de vacaciones a editar",,
"Select the timesheet you want to edit","Seleccionar calendario a editar",,
"Send","Enviar",,
"Send Email","Enviar email",,
"Send Expenses","Enviar gasto",,
"Send reminder","Enviar recordatorio",,
"Seniority date","Fecha de antiguedad",,
"Seniority leave Management","Administracion de vacaciones de antiguedad",,
"Seniority leave management batch","Lote de vacaciones de antiguedad",,
"Seniority leave management page","Administracion de vacaciones de antiguedad",,
"Sent Date","Fecha de envio",,
"Sent Expense Template","Plantilla para gasto enviado",,
"Sent Leave Request Template","Plantilla para solicitud de vacaciones enviada",,
"Sequence","Secuencia",,
"Set employees to be reminded","Configurar empleados a recordar",,
"Sex","Sexo",,
"Show editor","Desplegar editor",,
"Show expenses annual report","Desplegar reporte anual de gastos",,
"Show expenses to be validated by my subordinates","Desplegar gastos a validar por mis subordinados",,
"Show extra hours to be validated by my subordinates","Desplegar horas extras a validar por mis subordinados",,
"Show leaves to be validated by my subordinates","Desplegar vacaciones a validar por mis subordinados",,
"Show timesheets to be validated by my subordinates","Desplegar calendarios a validar por mis subordinados",,
"Signature date","Fecha de firma",,
"Silae","SILAE",,
"Single","Soltero(a)",,
"SmicValue.menu","Valor de SMIC",,
"SmicValue.name","Valor de SMIC",,
"Social Charges","Cargos sociales",,
"Social security number","Numero de seguro social",,
"Spent time","Tiempo transcurrido",,
"Standard","Estandar",,
"Start","Iniciar",,
"Start Date","Fecha de inicio",,
"Start On","Comenzar el",,
"Start Time","Hora de inicio",,
"Start date","Fecha de inicio",,
"Start date time","Fecha/hora de inicio",,
"Start time","Hora de inicio",,
"Start&Stop","Cronometro",,
"Start&Stop Timer","Cronometro",,
"Starting city","Ciudad de partida",,
"Status","Estado",,
"Status Timer","Estado de contador",,
"Step by step","Paso por paso",,
"Stock quantity status","Cantidad de stock actual",,
"Stop","Detener",,
"Sunday","Domingo",,
"TEL",,,
"TEL 2",,,
"TSTimer","Temporizador de calendarios",,
"Taken","Tomado(a)",,
"Task","Tarea",,
"TeamTask","Tarea",,
"Template","Plantilla",,
"The bank order linked to this expense has already been carried out/rejected, and thus can't be canceled","La orden bancaria enlazada a este gasto ya ha sido ejecutada/rechazada, y no puede ser cancelada",,
"The date of timesheet line %d can't be empty","La fecha de la linea de calendario %d no debe ser vacia",,
"The employee %s has multiple %s leave lines","El(la) empleado(a) %s cuenta con multiples lineas de vacaciones con razon %s",,
"The employee %s has no %s leave line","El(la) empleado(a) %s no cuenta con lineas de vacaciones con razon %s",,
"The employee %s has no birth date","El(la) empleado(a) %s no cuenta con fecha de nacimiento",,
"The employee %s has no seniority date","El(la) empleado(a) %s no cuenta con fecha de antiguedad",,
"The field Activity is filled automatically from the field ""Default Activity Product"" from the employee form, on the timesheets panel. You can still modify for each task though","Este campo se rellena automaticamente desde la ficha de el empleado, en el campo ""Producto para el tiempo transcurrido"" de la pestana ""Calendarios"". No obstante, puede modificarse para cada tarea",,
"The kilometric allowance rate corresponding to the kilometric allow param %s and the company %s is missing","No hay una tasa de kilometraje correspondiente a la potencia fiscal %s y a la compania %s",,
"There is already a payroll preparation for the employee %s, the company %s and the period %s","Ya existe una preparacion de pago para el(la) empleado(a) %s, la compania %s y el periodo %s",,
"There is an error in a formula","Existe un error en una de las formulas",,
"There is no civil year for society %s which includes date %s","No existe un ano civil para la empresa %s que incluya la fecha %s",,
"There is no fiscal year for society %s which includes date %s","No existe un ano fiscal para la empresa %s que incluya la fecha %s",,
"There is no leave line for the employee %s and the reason %s.","No existe una linea creada para el(la) empleado(a) %s con la razon %s",,
"There is no matching condition for the allowance %s","No existe una condicion correspondiente a la potencia fiscal %s",,
"There is no payroll for society %s which includes date %s","No existe un ano de pago para la empresa %s que incluya la fecha %s",,
"There is no year for society %s which includes date %s","No existe un ano configurado para la empresa %s que incluya la fecha %s",,
"There is no year selected for the allowance.","Ningun ano seleccionado para la indemnizacion",,
"This contact is referenced from employee %s - %s","Este contacto se encuentra referenciado en la ficha de empleado(a) %s - %s",,
"This date is invalid. It must be included in the timesheet's period.","Esta fecha es invalida, debe encontrarse incluida en el periodo de calendario",,
"Thursday","Jueves",,
"Time %","Tiempo %s",,
"Time Sheet","Calendario",,
"Time logging preference","Unidad de entrada de calendario",,
"Time of hire","Hora de contratacion",,
"Time unit","Unidad de tiempo",,
"Time%","% de tiempo",,
"Timer start date time","Fecha/hora de inicio de cronometro",,
"Timesheet","Calendario",,
"Timesheet Line","Linea de calendario",,
"Timesheet Line Form","Formulario de linea de calendario",,
"Timesheet Lines","Lineas de calendario",,
"Timesheet Notification Mail","Mail de notificacion para calendario",,
"Timesheet Templates","Plantillas de calendario",,
"Timesheet by project","Calendario por proyecto",,
"Timesheet default end date format","Plantillas de calendario",,
"Timesheet editor","Editor de calendarios",,
"Timesheet filters","Filtros de calendarios",,
"Timesheet line list is empty, please add a timesheet line list","La linea de calendario se encuentra vacia, por favor, agregue lineas de calendario",,
"Timesheet lines","Lineas de calendario",,
"Timesheet reminder","Recordatorio de calendario",,
"Timesheet reminder line","Linea de recordatorio de calendario",,
"Timesheet reminder lines","Lineas de recordatorio de calendario",,
"Timesheet reminder template","Plantilla de recordatorio de calendario",,
"Timesheet reminders","Recordatorios de calendario",,
"Timesheet report","Reporte de calendario",,
"Timesheet.fromDate","Ffecha de inicio",,
"Timesheet.task","Tarea",,
"Timesheet.timesheetOf","Calendario de",,
"Timesheet.toDate","Fecha de finalizacion",,
"Timesheet.totalDuration","Duracion total",,
"TimesheetLine.duration","Duracion (horas)",,
"TimesheetLine.product","Actividad",,
"TimesheetLine.project","Proyecto",,
"TimesheetLine.timeSpent","Tiempo transcurrido",,
"TimesheetReport","Reporte de calendario",,
"Timesheets","Calendarios",,
"Timesheets to Validate","Calendarios a validar",,
"Timesheets to be Validated by your subordinates","Calendarios a validar por mis subordinados",,
"To","A",,
"To (included)","A (incluido(a))",,
"To Date","A",,
"To calculate","A calcular",,
"To date","A",,
"To date can't be empty","La fecha de finalizacion no debe encontrarse vacia",,
"To generation date","Fecha de fin de generacion",,
"To invoice","A facturar",,
"Too many requests","Demasiadas solicitudes",,
"Tools","Herramientas",,
"Total","Total",,
"Total (h)","Total (h)",,
"Total A.T.I","Total con impuestos incluidos",,
"Total A.T.I.","Total con impuestos incluidos",,
"Total Days in the period","Numero total de dias de periodo",,
"Total Hours per Day","Numero total de horas por dia",,
"Total Minutes per Day","Numero total de minutos por hora",,
"Total W.T.","Total sin impuestos",,
"Total amount","Monto total",,
"Total amount with tax","Monto con impuestos incluidos",,
"Total lunch vouchers","Total de tickets de restaurante",,
"Total on period (hours)","Total de periodo (horas)",,
"Total planned hours","Tiempo total planificado",,
"Total real hours","Tiempo total real",,
"Total required hours","Numero de horas totales requeridas",,
"Total tax","Monto de IVA",,
"Total to pay","Total a pagar",,
"Total to refund","Total a reembolsar",,
"TotalToRefund","Total a reembolsar",,
"Totals on period","Totales en el periodo",,
"Tracking number","Numero de seguimiento",,
"Training","Entrenamiento",,
"Trial period duration","Duracion de periodo de prueba",,
"Tuesday","Martes",,
"Type","Tipo",,
"Unavailable to users","No disponible para colaboradores",,
"Unique product for timesheet","Producto unico para calendario",,
"Unit","Unidad",,
"Untaxed amount","Monto sin impuestos",,
"Update date","Fecha de actualizacion en aplicaci�n",,
"Update to invoice","Actualizar facturas",,
"Use employee's Activity","Utilizar actividad de empleado(a)",,
"Use line's Activity","Utilizar actividad de lineas",,
"Use unique product for timesheet","Utilizar producto unico para calendarios",,
"Use weekly plannning coef.","Utilizar coeficiente de planificacion",,
"Used amount","Monto utilizado",,
"User","Usuario",,
"User creation","Creacion de usuario",,
"VILLE",,,
"VOIE",,,
"Vacation pay","Contador de vacaciones",,
"Valid","Valido(a)",,
"Validate","Validar",,
"Validate the advance","Validar avance",,
"Validated","Validado(a)",,
"Validated Expense Template","Plantilla para gastos validados",,
"Validated Extra Hours Template","Plantilla para horas extras validadas",,
"Validated Leave Request Template","Plantilla para solicitudes de vacaciones validadas",,
"Validated Timesheet Template","Plantilla para calendarios validados",,
"Validated Timesheet lines","Linea de calendario validado",,
"Validated by","Validado(a) por",,
"Validation Date","Fecha de validacion",,
"Value","Valor",,
"Vehicle","Vehiculo",,
"Vehicle Make","Fabricante",,
"Vehicle Model","Modelo",,
"Vehicles","Vehiculos",,
"Ventilate","Distribuir",,
"Ventilated","Distribuido(a)",,
"Ventilated expense can not be deleted. %s can not be deleted.","No es posible eliminar un gasto distribuido. %s no puede ser eliminado",,
"Waiting","En espera",,
"Waiting Timesheet lines","Lineas de calendario en espera",,
"Waiting for validation","En espera de validacion",,
"Waiting validation","Esperando validacion",,
"Wednesday","Miercoles",,
"Weekly Planning","Planificacion semanal",,
"Weekly duration","Duracion semanal",,
"Weekly planning","Planificacion semanal",,
"Weekly work duration","Duracion de trabajo semanal",,
"Weekly work hours","Numero de horas trabajadas semanalmente",,
"Withdrawn cash","Efectivo retirado",,
"Work fixed phone","No. fijo",,
"Work hours","Horas de trabajo",,
"Work mobile phone","No. movil",,
"Work phones","Telefonos profesionales",,
"Working days' number","Numero de dias trabajados",,
"Working time modification","Modificacion de tiempo de trabajo",,
"Year","Ano",,
"You are not able to take leave in advance for the reason '%s'.","No es posible tomar vacaciones (con motivo: '%s') por adelantado",,
"You have already been invited to the restaurant for the following dates:","Ya ha sido invitado(a) a el restaurante para las fechas siguientes:",,
"You have to choose at least one timesheet","Debe seleccionar al menos un calendario",,
"You must be a HR manager to have the permission to do this.","Debe ser responsable de RH para realizar esta accion",,
"You must choose a template.","Debe seleccionar una plantilla",,
"You must configure an account for expenses taxes (company : %s)","Debe configurar una cuenta para los impuestos sobre gastos (compania: %s)",,
"You must configure an expenses account (company : %s)","Debe configurar una cuenta para los gastos (compania: %s)",,
"You must configure an expenses journal(company : %s)","Debe configurar un diario para los gastos (compania: %s)",,
"You now have a negative number of leaves available for the reason %s","Ahora cuenta con un numero negativo de vacaciones disponibles por la razon %s",,
"amount","Monto",,
"com.axelor.apps.hr.service.batch.HrBatchService",,,
"hr.department","Departamentos",,
"http://www.url.com",,,
"login name","Nombre de inicio de sesion",,
"user group","Grupo de usuario",,
"value:Employees Management","Administracion de empleados",,
"value:Expense Management","Gastos",,
"value:Extra hours","Horas extras",,
"value:Leave Management","Administracion de vacaciones",,
"value:Timesheet Management","Calendarios",,
