"key","message","comment","context"
"Purchases orders","Ordenes de compra",,
"Qty","Cantidad",,
"Qty to invoice","Cantidad a facturar",,
"Quantity cannot be lower than already delivered quantity on detail line %s.","La cantidad no puede ser inferior a la cantidad ya entregada en la linea de detalle %s",,
"Quantity requested","Cantidad solicitada",,
"Real Qty","Cantidad real",,
"Real quantity","Cantidad real",,
"Real/Current Quantity","Cantidad real/actual",,
"Receipt state","Estado de recepcion",,
"Ref","Referencia",,
"Refill Qty","Cantidad de repostaje",,
"Related to","Relacionado(a) a",,
"Related to select","Relacionado(a) a",,
"Relation 1","Relacion 1",,
"Relation 2","Relacion 2",,
"Remaining Qty","Cantidad restante",,
"Reports","Reportes",,
"Requested reserved qty","Cantidad solicitada",,
"Requested reserved quantity","Cantidad solicitada de reservacion",,
"Reservation date time","Fecha de reservacion",,
"Reserved quantity","Cantidad asignada",,
"Reserved stock move lines","Lineas dde movimiento de stock reservado",,
"Result","Resultado",,
"Results","Resultados",,
"Run calculation","Ejecutar calculo",,
"SO line","Linea de orden/cotizacion de venta",,
"SO schedule line","Linea de calendario de orden/cotizacion de venta",,
"SO schedule lines","Lineas de calendario de orden/cotizacion de venta",,
"Sale Batch","Lote de ventas",,
"Sale Order","Orden de venta",,
"Sale batch filters","Filtros de lotes de ventas",,
"Sale batches","Lotes de ventas",,
"Sale forecast","Pronostico de ventas",,
"Sale order","Orden de venta",,
"Sale order date used for stock reservation","Fecha de orden de venta utilizada para reservacion de stock",,
"Sale order line","Linea de orden/cotizacion de venta",,
"Sale order quantity","Cantidad en orden de venta",,
"Sale order without outgoing stock move","Orden de venta en espera de movimiento saliente",,
"Sale order without stock move","Orden en espera de movimiento saliente",,
"Sale orders","Ordenes de venta",,
"SaleOrder","Orden de venta",,
"Sales","Ventas",,
"Sales forecast","Pronostico de ventas",,
"Sales order","Ordenes de venta",,
"Sales order line","Linea de orden venta",,
"Sales orders","Ordenes/Cotizaciones",,
"Salesperson or buyer set","Vendedor(a) o comprador",,
"Salespersons","Vendedor(a)",,
"Schedule","Horario",,
"Schedule line list","Lista de horarios",,
"See projected stock","Ver stock proyectado",,
"See stock history","Ver historial de stock",,
"Select","Seleccionar",,
"Select all","Seleccionar todo",,
"Select supplier partner","Seleccionar proveedor",,
"Select the lines to invoice","Seleccionar lineas a facturar",,
"Select timetables to invoice","Seleccionar calendarios a facturar",,
"Seq.","Secuencia",,
"Sequence to order MRP results","Secuencia para ordenar resultados de PRM",,
"Shipment Mode","Modo de envio",,
"Shipment mode","Modo de envio",,
"Shipping cost","Costo de envio",,
"Show Total","Ver total",,
"Specific package","Paquete especifico",,
"Standard","Estandar",,
"Standard delay (days)","Retraso estandar (dias)",,
"Status","Estado",,
"Status considered to filter a purchase order","Estado a considerar en filtro de orden de compra",,
"Status considered to filter a sale order","Estado a considerar en filtro de orden de venta",,
"Statuses to take into account","Estado a considerar",,
"Stock",,,
"Stock details","Detalles de stock",,
"Stock details by product","Detalles de stock por articulo",,
"Stock history","Historial de stock",,
"Stock history line","Linea de historial de stock",,
"Stock history updated","Historial de stock actualizado",,
"Stock location","Ubicacion de stock",,
"Stock location is missing for the purchase order %s.","Falta ubicacion de stock para orden de compra %s",,
"Stock location is missing for the sale order %s.","Falta ubicacion de stock para orden %s",,
"Stock location lines by product","Linea de ubicacion de stock por producto",,
"Stock move","Movimiento de stock",,
"Stock move %s has already been invoiced.","El movimiento de stock %s ya fue facturado previamente",,
"Stock move %s has been created for this sale order","El movimiento saliente %s fue generado para la orden",,
"Stock move has already been totally invoiced.","El movimiento de stock ha sido facturado completamente",,
"Stock move line","Linea de movimiento de stock",,
"Stock move lines","Lineas de movimiento de stock",,
"Stock move lines concerned by cut off","Lineas de movimiento de stock implicadas en el corte",,
"Stock move type","Tipo de movimiento de stock",,
"Stock move(s) processed","Linea(s) de movimiento de stock procesada(s)",,
"Stock moves","Movimientos de stock",,
"Stock reservation feature cannot be active when we are managing stock locations on stock move line.","La reserva de stock no se puede activar si la administracion de ubicaciones de stock en las lineas de movimientos de stock se encuentra activada",,
"StockMove","Movimiento de stock",,
"Subscription","Subscripcion",,
"Subscription invoice generation report :","Generacion de reporte de facturas de subscripcion",,
"Subscription invoices to validate","Facturas de subscripcion a validar",,
"Suppl. Invoices","Facturas de proveedor",,
"Supplier","Proveedor",,
"Supplier Arrivals","Recepcion de proveedor",,
"Supplier Stock Move to invoice","Movimiento entrante a facturar",,
"Supplier arrival","Movimiento entrante",,
"Supplier arrivals management","Administracion de movimientos entrantes",,
"Supply chain","Cadena de suministros",,
"Supply chain config","Configuracion de cadena de suministros",,
"Supply chain config (${ name })","Configuracion (${name})",,
"Supply chain configuration","Configuracion de cadena de suministros",,
"Supply chain configurations","Configuraciones de cadena de suministros",,
"Supply chain links","Enlaces de cadena de suministros",,
"Supply chain links type","Tipo de enlace de cadena de suministros",,
"Supply chain type","Tipo de enlace de cadena de suministros",,
"Supply method","Metodo de aprovisionamiento",,
"Supplychain Batch","Lote de cadena de suministros",,
"Supplychain batch","Lote de cadena de suministros",,
"Supplychain batch filters","Filtros de lotes de cadena de suministros",,
"Supplychain batches","Lotes de cadena de suministros",,
"Take in account sub categories","Tomar en cuenta sub-categorias",,
"Task","Tarea",,
"Tax number is missing on partner %s.","Falta numero de IVA en socio %s",,
"Team","Equipo",,
"Template","Plantilla",,
"Terminate purchase order on Receipt","Terminar orden de compra al recibir",,
"Terminate sale order on delivery","Terminar orden de venta al entregar",,
"Terms","Facturas",,
"The allocated quantity must not be greater than the quantity in the stock move line %s.","La cantidad asignada no debe ser superior a la cantidad de el movimiento de stock %s",,
"The amount to be spread over the timetable is negative.","El monto restante a distribuir en el calendario es negativo",,
"The amount to invoice is superior than the amount in the sale order","El monto a dacturar es superior a el monto en la orden de venta",,
"The client is required and must be the same for all sale orders","El cliente es requerido y debe ser el mismo para todas las ordenes de venta",,
"The company %s doesn't have any configured sequence for MRP","La secuencia de PRM no se encuentra configurada para la compania %s",,
"The company is required and must be the same for all purchase orders","La compania es requerida y debe ser la misma para todas las ordenes de compra",,
"The company is required and must be the same for all sale orders","La compania es requerida y debe ser la misma para todas las ordenes de venta",,
"The component %s - %s not referenced in the product list selected for the MRP or in the BOM route should be added on the MRP.","El componente %s - %s que no se encuentra en la lista de productos seleccionados en el PRM o en la ruta de la lista de materiales deberia ser agregado al PRM",,
"The currency is required and must be the same for all sale orders","La moneda es requerida y debe ser la misma para todas las ordenes de venta",,
"The customer account is blocked because he has late payments.","El cliente se encuentra bloqueado ya que cuenta con pagos retrasados",,
"The delivered partner must be the same for all sale orders","El cliente de entrega debe ser el mismo para todas las ordenes de venta",,
"The execution of MRP nÂ°%s is now finished, you can click above to see the results.","La ejecucion de el PRM no. %s se termino, puede hacer clic arriba para ver los resultados",,
"The fiscal position must be the same for all purchase orders","La posicion fiscal debe ser la misma para todas las ordenes de compra",,
"The fiscal position must be the same for all sale orders","La posicion fiscal debe ser la misma para todas las ordenes de venta",,
"The following stock move lines are already associated with invoice lines and can not be splitted: %s","Las lineas de movimiento siguientes ya se encuentran asociadas con lineas de factura y no es posible separarlas: %s",,
"The incoterm must be the same for all sale orders","El incoterm debe ser el mismo para todas las ordenes de venta seleccionadas",,
"The incoterm must be the same for all sale orders.","El incoterm debe ser el mismo para todas las ordenes de venta seleccionadas",,
"The invoice for the stock move %s can't be generated because of this following error : %s","La factura de el movimiento de stock %s no puede ser generada debido a el siguiente error: %s",,
"The invoice has already been generated.","La factura ya ha sido generada",,
"The invoice's unit is different and inconvertible into the stock move's unit.","La unidad de la factura y la de este movimiento de stock son diferentes y no convertibles",,
"The invoiced partner must be the same for all sale orders","El socio facturado debe ser el mismo para todas las ordenes de venta",,
"The process was stopped because the computation is stuck in an infinite loop. This error can be caused by a configuration error.","El proceso fue detenido ya que se encontro en un bucle infinito. Esto puede deberse a errores de configuracion",,
"The product will not be delivered in time for its corresponding need.","El producto no sera entregado a tiempo para los requerimientos correspondientes",,
"The proposal has been successfully generated.","La propuesta ha sido generada exitosamente",,
"The purchase order %s invoiced amount cannot be greater than its total amount.","El monto facturado de la orden de compra %s no debe ser mayor que su monto total",,
"The purchase order trading name is missing.","Falta el nombre comercial de la orden",,
"The quantity to invoice is greater than the quantity in the purchase order","La cantidad a facturar es mayor que la cantidad en la orden de compra",,
"The quantity to invoice is greater than the quantity in the sale order","La cantidad a facturar es mayor que la cantidad en la orden",,
"The requested quantity must be greater than the already delivered quantity.","La cantidad solicitada debe ser mayor que la cantidad ya entregada",,
"The requested quantity must not be greater than the quantity in the stock move line %s.","La cantidad solicitada no debe ser mayor que la cantidad en el movimiento de stock %s",,
"The reservation for an availability requested stock move cannot be lowered.","No es posible reducir la cantidad reservada de un movimiento de stock en solicitud de disponibilidad",,
"The sale order %s invoiced amount cannot be greater than its total amount.","El monto facturado de la orden %s no debe ser mayor que su monto total",,
"The supplier is required and must be the same for all purchase orders","El proveedor es requerido y debe ser el mismo para todas las ordenes de compra",,
"The trading name must be the same for all purchase orders.","El nombre comercial debe ser el mismo para todas las ordenes de compra",,
"The trading name must be the same for all sale orders.","El nombre comercial debe ser el mismo para todas las ordenes de venta",,
"There are no lines to invoice","No hay lineas a facturar",,
"There are no selected timetables to invoice","No hay calendarios seleccionados a facturar",,
"There is at least one draft or planned stock move for this sale order.","Existe al menos un movimiento de stock Borrador o Planificado para esta orden de venta",,
"There is no analytic distribution on %s purchase order line","Por favor, llene un modelo de distribucion analitica en las lineas de orden de producto %s",,
"There is no analytic distribution on %s sale order line","Por favor, llene un modelo de distribucion analitica en las lineas de orden de producto %s",,
"There is no supplier catalog for this product","No hay un catalogo de proveedor para el producto",,
"This operation cannot be performed. Available stock for product %s: %s, stock needed: %s. Please deallocate.","Esta operacion no se puede realizar. Stock disponible para el producto %s: %s, stock necesario: %s. Por favor, desasigne",,
"This product is not stock managed.","El producto no es administrado en stock",,
"This quantity is not available in stock.","La cantidad no se encuentra disponible en stock",,
"Timetable","Calendario",,
"Timetable computation date","Fecha para calculo de calendario",,
"Timetable template","Plantilla de calendario",,
"Timetable template line","Linea de plantilla de calendario",,
"Timetable template lines","Lineas de plantilla de calendario",,
"Timetable templates","Plantillas de calendario",,
"Timetables","Calendarios",,
"Title","Titulo",,
"To Date","Fecha de finalizacion",,
"To process","A procesar",,
"To stock location","Ubicacion de stock de destino",,
"Tools","Herramientas",,
"Total subscription invoice(s) generated: %s","Total de factura(s) de subscripcion generada(s): %s",,
"Tracking number","Numero de rastreo",,
"Tracking number search","Busqueda de numero de rastreo",,
"Type","Tipo",,
"Undo manual changes","Deshacer cambios manuales",,
"Unit","Unidad",,
"Unit prices in A.T.I and in W.T. can't be mix","No es posible facturar movimientos de stock cuyos precios unitarios se encuentren definidos en sin impuestos y en con impuestos",,
"Unselect","Deseleccionar",,
"Unsupported product type: %s","Tipo de producto no soportado: %s",,
"Update stock history","Actualizar historial de stock",,
"Update stock history configuration","Configuracion de actualizacion de historial de stock",,
"Usable on purchase order","Utilizable para compras",,
"Usable on sale order","Utilizable para ventas",,
"Used Credit","Credito utilizado",,
"Validate","Validar",,
"Validated for invoicing","Validado(a) para facturacion",,
"Validation step for invoicing outgoing stock move","Etapa de validacion para facturacion de movimientos salientes",,
"Verify product stock before availabity request","Verificar stock de producto antes de solicitud de disponibilidad",,
"Warn delay from supplier","Alertar retraso de proveedor",,
"Weekly breakdown","Distribucion semanal",,
"When this is active, sale order will be automatically set to 'Order completed' status once 'Amount invoiced W.T.' is equal to 'Total W.T.'. This will happen when all invoices linked to the sale order get to status 'Ventilated'","Cuando esta opcion se encuentre activada, la orden se cambiara automaticamente al estado 'Completado' una vez que el 'Monto facturado sin impuestos' sea igual a el 'Total sin impuestos' de la orden. Esto ocurrira cuando todas las facturas vinculadas a la orden pasen al estado 'Distribuida'",,
"You cannot request reservation with a negative quantity.","No es posible solicitar reservacion de cantidad negativa",,
"You have to choose at least one incoming stock move","Debe escoger al menos un movimiento de stock entrante",,
"You have to choose at least one outgoing stock move","Debe escoger al menos un movimiento de stock saliente",,
"You must configure a Supply chain module for the company %s","Debe configurar el modulo de Cadena de suministros para la compania %s",,
"You must configure a cancel reason on changing sale order in app supplychain.","Debe configurar una razon de cancelacion al cambiar las ordenes de clientes en la app Cadena de suministros",,
"You must configure a forecasted invoiced customer account for the company %s","Debe configurar una cuenta de cliente para las facturas a emitir para la compania %s",,
"You must configure a forecasted invoiced supplier account for the company %s","Debe configurar una cuenta de proveedor para las facturas no recibidas para la compania %s",,
"You must configure an advance payment account for the company %s","Debe configurar una cuenta para los pagos por adelantado para la compania %s",,
"You must configure an supplier advance payment account for the company %s","Debe configurar una cuenta para los pagos por adelantado a proveedores para la compania %s",,
"com.axelor.apps.supplychain.job.BillSubJob",,,
"com.axelor.apps.supplychain.job.MrpJob",,,
"com.axelor.apps.supplychain.service.batch.SupplychainBatchService",,,
"day(s)","dia(s)",,
"declarationOfExchanges.ProductType.product","Bien",,
"declarationOfExchanges.Service","Servicio",,
"mainPanel",,,
"month(s)","mes(es)",,
"value:Deliver for","Entrega para",,
"value:Delivered by","Entrega por",,
"value:Invoice for","Factura para",,
"value:Invoiced by","Facturado(a) por",,
"value:Order for","Ordenado(a) para",,
"value:Ordered by","Ordenado(a) por",,
"value:Supplychain","Cadena de suministros",,
