"key","message","comment","context"
"Date format","Formato de fecha",,
"Date or frequency changed","Fecha o frecuencia cambiados",,
"Date research 1","Fecha de investigacion 1",,
"Date time","Fecha y hora",,
"DateTime","Fecha y hora",,
"Day","Dia",,
"Days","Dias",,
"Days Unit","Unidad de dias",,
"Debit Balance","Saldo deudor",,
"Debit_block","Cargo","Value of blockingSelect, avoiding duplicates",
"December","Diciembre",,
"Decimal","Decimal",,
"Default","Predeterminado",,
"Default Bank Account","Cuenta de banco predeterminada",,
"Default Partner language","Idioma de socio predeterminado",,
"Default address","Direccion predeterminada",,
"Default home action.","Accion de home predeterminada",,
"Default if not found","Predeterminado si no se encuentra",,
"Default mail message template for notifications","Plantilla predeterminada de email para notificaciones",,
"Default supplier","Proveedor predeterminado",,
"Default zoom","Zoom predeterminado",,
"Define sub bill of material","Definir sub-lista de materiales",,
"Define the shipping coef by partner","Definir coeficiente de envio por socio",,
"Delegate Rights of Pfp Validator",,,
"Delete","Borrar",,
"Delete menu entry","Borrar entrada de menu",,
"Delivery","Entrega",,
"Delivery address","Direccion de entrega",,
"Demography","Demografia",,
"Department","Departamento",,
"Department Cantons List","Lista de cantones de departamento",,
"Department Name","Nombre de departamento",,
"Department city List","Lista de ciudades de departamtno",,
"Departments","Departamentos",,
"Dept./Div.","Departamento/Division",,
"Descending","Descendiente",,
"Description","Descripcion",,
"Destination Currency","Moneda de destino",,
"Destination folder","Carpeta de destino",,
"Destination folder of the REMOTE server for upload.","Carpeta de destino del servidor remoto para carga",,
"Details","Detalles",,
"Diameter","Diametro",,
"Direct","Directo",,
"Direct debit","Debito directo",,
"Discount","Descuento",,
"Discount/Additionnal/Replace","Descuento/Recargo/Reemplazo",,
"Display an expiration date","Desplegar una fecha de expiracion",,
"Display color","Color de visualizacion",,
"Display type","Tipo de visualizacion",,
"Distribution precisions (POB, Village...)","Precision de distribucion (AP, localidad�)",,
"Document concerned","Documento implicado",,
"Document name","Nombre de documento",,
"Documents","Documentos",,
"Don't import if","No importar si",,
"Download failed: %s","La descarga fallo: %s",,
"Draft","Borrador",,
"Dtype","Tipo de documento",,
"Duplicate","Duplicar",,
"Duplicate Object","Duplicar objeto",,
"Duplicate finder field '%s' is not found inside model '%s'","No se encontro el campo de busqueda de duplicado '%s' dentro del modelo '%s'",,
"Duplicate records","Registros duplicados",,
"Duration","Duracion",,
"Durations","Duraciones",,
"EAN_13",,,
"EAN_8",,,
"ECB","BCE",,
"EDIFACT",,,
"EXPORT","Exportar",,
"Ebics certificate","Certificado Ebics",,
"Ebics certificates","Certificados Ebics",,
"Economic area","Zona economica",,
"Economic areas","Zonas economicas",,
"Economic manuf. qty","Cantidad economica de manufactura",,
"Edit product barcode type","Editar tipo de codigo de barras de producto",,
"Editable","Editable",,
"Electronic signature","Firma electronica",,
"Email","Email",,
"Email Page","Pagina de email",,
"Email accounts","Cuenta de email",,
"Email address","Direccion de email",,
"Email address already linked with another partner","La direccion de email ya esta enlazada a otro socio",,
"Email field","Campo de email",,
"Email links","Enlaces de email",,
"Email signature","Firma de email",,
"Email template","Plantilla de email",,
"Email template list for notifications","Lista de plantillas de email para notificaciones",,
"Emails","Emails",,
"Employee","Empleado(a)",,
"Enable multi-company management","Habilitar administracion de multi-companias",,
"Enable the possibility to group lines by product on generated printing documents (sale orders, purchase orders, stock moves, invoices)","Habilitar la posibilidad de agrupar lineas por productos en documentos de impresi�n generados (ordenes de venta, ordenes de compra, movimientos de stocks, facturas)",,
"Enable trading names management","Habilitar la administracion de nombres comerciales",,
"End Date","Fecha de finalizacion",,
"End date","Fecha de finalizacion",,
"End date must be greater than start date","La fecha de finalizacion debe ser posterior a la fecha de inicio",,
"End date t","Fecha de finalizacion t",,
"End of pack","Fin de paquete",,
"End unit cannot be void.","La unidad de fin no puede estar vacia",,
"Ends on","Finaliza el",,
"Enter proper 'From' and 'To' date.","Introduzca fechas de inicio y de finalizacion validas",,
"Enter proper 'Start' and 'End' date.","Introduzca fechas de inicio y de finalizacion validas",,
"Entities you wish to follow by email","Entidades que desea seguir por email",,
"Envelope","Sobre",,
"Equal","Igual",,
"Error","Error",,
"Error : Data file is unreachable.","Error: El archivo de datos es inalcanzable",,
"Error : Mapping file is not found.","Error: El archivo de mapeo no se encuentra",,
"Error : Mapping file is unreachable.","Error: El archivo de mapeo es inalcanzable",,
"Error : a request has to be set for the indicatior generator %s","Error: Una solicitud debe ser configurada para el generador de indicadores %s",,
"Error : incorrect request for the indicatior generator %s","Error: Solicitud incorrecta para el generador de indicadores %s",,
"Error : no code has been set","Error: No se ha configurado ningun codigo",,
"Error : no export path has been set","Error: No se ha configurado ninguna ruta de exportacion",,
"Error file","Archivo de error",,
"Error happened during batch execution","Ocurrio un error durante la ejecucion de lote",,
"Error in Connection","Error en la conexi�n",,
"Error in class name. Please check.","Error en el nombre de la clase",,
"Error in import. Please check log.","Error en la importacion. Por favor, verifique los logs",,
"Error in import: %s. Please check the server log","Error en la importacion: %s",,
"Error in method name. Please check.","Error en el nombre de metodo",,
"Error in print template line with sequence %s and title %s.","Error en la linea de plantilla de impresi�n con secuencia %s y titulo %s",,
"Error in print. Please check report configuration and print setting.","Error en la impresi�n. Por favor, verifique la configuracion de reporteo y la configuracion de impresi�n",,
"Error in print. Please check report configuration and print settings.","Error en la impresi�n. Por favor, verifique la configuracion de reporteo y la configuracion de impresi�n",,
"Error logs","Logs de error",,
"Error when closing period %s","Error al cerrar periodo %s",,
"Error while creating the file","Error durante la creacion de el archivo",,
"Error while processing zip file","Error durante el procesamiento del archivo zip",,
"Error: Cities cannot be imported. Please see the attached error file for more details","Error: No se pueden importar ciudades. Por favor, vea el error adjunto para mas detalles",,
"Error: The type of the field %s does not match the type of the value %s","Error: El tipo de el campo %s no es igual al tipo de el valor %s",,
"Error: The type of the field %s is not managed by the adapter","Error: El tipo de el campo %s no es administrado por el adaptador",,
"Europe/Paris","Europa/Paris",,
"Event","Evento",,
"Events","Eventos",,
"Events planning","Planeacion de eventos",,
"Events planning line","Linea de planeacion de eventos",,
"Events planning lines","Lineas de planeacion de eventos",,
"Every","Todos los",,
"Every N weeks","Cada N semanas",,
"Every week","Cada semana",,
"Example: accessing the name of the user","Ejemplo: accesando el nombre de el usuario",,
"Examples","Ejemplos",,
"Excel","Excel",,
"Exchange rate","Tasa",,
"Exchanges","Efectos",,
"Exclusive","Exclusivo",,
"Execute","Ejecutar",,
"Execution","Ejecucion",,
"Expense","Nota de gasto",,
"Export","Exportar",,
"Export Address","Exportar la direccion",,
"Export CSV","Exportar CSV",,
"Export Date","Fecha de exportacion",,
"Export Excel","Exportar Excel",,
"Export Object","Exportar objeto",,
"Export PDF","Exportar PDF",,
"Export addresses","Exportar direcciones",,
"Export calendar","Exportar calendario",,
"Export file","Archivo de exportacion",,
"Export format","Formato de exportacion",,
"Export indicators","Exportar indicadores",,
"Export limit must be greater than query fetch size.","El limite de exportacion debe ser mayor que el tamano de recuperacion de la consulta",,
"Export limit must be greater than zero.","El limite de exportacion debe ser mayor a cero",,
"Expression","Expresion",,
"FTP information","Informacion FTP",,
"Factor","Factor",,
"Faker API field","Campo de API faker",,
"Faker API fields","Campos de API faker",,
"Faker api field","Campo de API faker",,
"Faker field parameters list","Lista de parametros de campo de faker",,
"FakerApiField.methodName","Nombre de metodo",,
"Family Code","Codigo de familia",,
"Family Name","Nombre de familia",,
"Feature currently not available with Open Street Maps.","Opcion actualmente no disponible con Open Street Maps",,
"February","Febrero",,
"Fetch emails","Recuperar emails",,
"Field","Campo",,
"Field displayed in the result of the research","Campo desplegado en el resultado de la busqueda",,
"Field permission","Campo de permisos",,
"Field to bind for the query","Campo a enlazar para la consulta",,
"Field to populate","Campo a poblar",,
"Field to pseudonymize","Campo a pseudonimizar",,
"Field type","Tipo de campo",,
"Field(%s) doesn't exist for the object(%s)","El campo (%s) no existe para el objeto (%s)",,
"Fields","Campos",,
"Fields can't be ignore","Los campos no se pueden ignorar",,
"Fields configuration","Configuracion de campos",,
"Fields to select duplicate","Campos para seleccionar duplicados",,
"File","Archivo",,
"File extension","Extension de archivo",,
"File field","Campo de archivo",,
"File field name","Nombre de campo de archivo",,
"File fields","Campos de archivo",,
"File loaded successfully","Archivo cargado exitosamente",,
"File naming rule","Regla de nombrado de archivos",,
"File source connector","Conector de archivo",,
"File source connector is missing mandatory field(s) in order to create a session.","Falta(n) campo(s) obligatorio(s) en el conector de archivo para crear una sesion",,
"File source connector parameters","Parametros de conector de archivo",,
"File source connectors","Conectores de archivo",,
"File source connectors parameters","Parametros de conectores de archivo",,
"File tab","Pestana de archivo",,
"File tab is not matched inside file","Las pestanas de archivo no coinciden con aquellas dentro del archivo",,
"File tabs","Pestanas de archivo",,
"File type","Tipo de archivo",,
"File types","Tipos de archivo",,
"FileTab","Pestana de archivo",,
"Filters","Filtros",,
"Financial discount","Descuento financiero",,
"Find","Encontrar",,
"FindNew","Encontrar nuevo",,
"Finished","Finalizado",,
"Finished product","Producto terminado",,
"First","Primero",,
"First Name","Nombre",,
"First line","Primera linea",,
"First name","Nombre",,
"Fiscal Year","Ano fiscal",,
"Fiscal position","Posicion fiscal",,
"Fiscal positions","Posiciones fiscales",,
"Fiscal year","Ano fiscal",,
"Fixed","Fijo",,
"Fixed Amount/%","Monto fijo/%",,
"Fixed phone","Telefono fijo",,
"Fixer",,,
"Fixer Api key","Clave de API Fixer",,
"Float","Flotante",,
"Followed users","Usuarios seguidos",,
"Font Color","Color de fuente",,
"Font Size","Tamano de fuente",,
"Font Type","Tipo de fuente",,
"For select use","Seleccionar",,
"Force the users to update password the next login","Forzar a los uaurios a actualizar contrasena en el proximo inicio de sesion",,
"Format","Formato de exportacion",,
"Formula","Formula",,
"Fourth","Cuarto",,
"France","Francia",,
"Free Text","Texto libre",,
"Freight Carrier","Transportista",,
"Frequencies","Frecuencias",,
"Frequency","Frecuencia",,
"Frequency end date cannot be before task date.","La fecha de finalizacion de la frecuencia no puede ser anterior a la fecha de la tarea",,
"Frequency type","Tipo de frecuencia",,
"Friday","Viernes",,
"Fridays","Viernes",,
"From","Desde",,
"From Date","Fecha de inicio",,
"From Unit","Unidad de inicio",,
"From stock","Stock",,
"Full Address","Direccion completa",,
"Full name","Nombre completo",,
"Function","Funcion",,
"Function / Business card","Funcion/Tarjeta de negocio",,
"Function Name","Nombre de la funcion",,
"Functional anomaly","Anomalia funcional",,
"Functions","Funciones",,
"Future qty","Cantidad futura",,
"GCAL",,,
"General","General",,
"General contact details","Detalles generales de contacto",,
"General data","Datos generales",,
"General discount (%)","Descuento general (%)",,
"Generate csv file for empty tables","Generar archivo CSV para tablas vacias",,
"Generate new random passwords","Generar nuevas contrasenas aleatorias",,
"Generate new random passwords and force password change","Generar nuevas contrasenas aleatorias y forzar cambio de contrasena",,
"Generate periods","Generar periodos",,
"Generate product variants","Generar variantes de producto",,
"Generate random password","Generar contrasena aleatoria",,
"Generate sequence for partners","Generar secuencia para socios",,
"Generate sequence for products","Generar secuencia para productos",,
"Generated account moves","Movimientos contables generados",,
"Generated anomalies :","Anomalias generadas:",,
"Generic product","Producto generico",,
"Geo. coordinates","Coordenadas geograficas",,
"GeoNames",,,
"GeoNames Dump URL","URL de Dump de GeoNames",,
"GeoNames Zip URL","URL de Zip de GeoNames",,
"Geographical area","Zona geografica",,
"Geoname's URL to access Geoname Dump files is missing to complete this operation. In the configuration of the App. Base, please fill in the field GeoNames Dump URL in tab Interfaces and in the panel GeoNames.","Falta la URL de GeoNames para accesar a los archivos de Dump de GeoNames para completar esta operacion. En la configuracion de la App Base, por favor, llene el campo URL Dump de GeoNames en la pestana Interfaces y en el panel GeoNames",,
"Geoname's URL to access Zip files is missing to complete this operation. In the configuration of the App. Base, please fill in the field GeoNames Zip URL in tab Interfaces and in the panel GeoNames.","Falta la URL de GeoNames para accesar a los archivos Zip para completar esta operacion. EN la configuracion de la App Base, por favor, llene el campo URL de Zip de GeoNames en la pestana de interfaces y en el panel de GeoNames",,
"Geonames","GeoNames",,
"Get direction","Obtener direccion",,
"Get rate","Obtener tasa",,
"Global","Global",,
"Global tracking configuration","Configuracion de rastreo global",,
"Global tracking configuration line","Linea de configuracion de rastreo global",,
"Global tracking configuration lines","Lineas de configuracion de rastreo global",,
"Global tracking log","Log de rastreo global",,
"Global tracking log line","Linea de log de rastreo global",,
"Global tracking log line list","Lista de lineas de log de reastro global",,
"Global tracking log lines","Lineas de log de rastreo global",,
"Global tracking logs","Logs de rastreo global",,
"Google","Google",,
"Google Maps API key","Clave de API Google Maps",,
"Google Maps API key is missing in configuration.","Falta la clave de API Google Maps en configuracion",,
"Google address","Direccion de Google",,
"Google api key","Clave de API Google",,
"Google email","Email de Google",,
"Google phone number","Numero de telefono de Google",,
"Groovy Template Help","Ayuda de Groovy",,
"Gross mass","Masa bruta",,
"Group","Grupo",,
"Group Menu Assistant","Asistente de menus por grupo",,
"Group products on printings","Agrupar productos en las impresiones",,
"Groups","Grupos",,
"Groups not found: %s","Grupos no encontrados: %s",,
"Growth coefficient","Coeficiente de crecimiento",,
"Guests","Invitados",,
"HTML","HTML",,
"Having header","Contiene un encabezado",,
"Head office address","Direccion de oficina central",,
"Header Content Width","Ancho de el contenido de el encabezado",,
"Header is not valid.","El encabezado no es valido",,
"Height","Altura",,
"Height(px)","Altura (px)",,
"Helvetica","Helvetica",,
"Helvetica-Bold","Helvetica-Negrita",,
"Helvetica-BoldOblique","Helvetica-NegritaCursiva",,
"Helvetica-Oblique","Helvetica-Cursiva",,
"Here you can write display conditions in groovy. For example : contractType?.name = ""CDI"" && partTime","Aqui puede escribir condiciones de visualizacion en Groovy. Por ejemplo: contractType?.name = ""CDI"" && partTime",,
"Here you can write text using string template method (as in email models). This text will display in the generated PDF. For example : The company $EmploymentContrat.payCompany$ and the employee $EmploymentContract.employee$ agreed on the following points.","Aqui puede escribir texto utilizando el metodo de plantilla de cadenas (como en los modelos de email). Este exto se desplegara en el PDF generado. Por ejemplo: La compania $EmploymentContrar.payCompany$ y el(la) empleado(a) $EmploymentContract.employee$ acordaron los siguientes puntos",,
"Here you can write the title of the PDF to print using string template method. For example : A look at $EmploymentContrat.company.name$ 's potential future projects.","Aqui puede escribir el titulo de el PDF a imprimir utilizando el metodo de plantilla de cadenas. Por ejemplo: Una mirada a los potenciales futuros proyectos de $EmploymentContrat.company.name$",,
"Hide Discount on prints","Ocultar descuentos en las impresiones",,
"Hide If","Ocultar si",,
"Hide print settings","Ocultar ajustes de impresi�n",,
"Historic","Historico",,
"Historical","Historico",,
"Historize","Historizar",,
"Historize Price List","Historizar lista de precios",,
"Historize the current pricing?","Historizar los precios actuales?",,
"Historized Price Lists","Listas de precios historizadas",,
"Historized Pricing","Lista de precio historizada",,
"Historized by","Historizado(a) por",,
"Historized pricings","Listas de precios historizadas",,
"Home action","Accion Home",,
"Host",,,
"Hours Unit","Unidad de horas",,
"Human Resources config","Configuracion de recursos humanos",,
"IBAN",,,
"IBAN / BBAN","IBAN/BBAN",,
"IBAN / BBAN + BIC","IBAN/BBAN + BIC",,
"ICAL_SERVER",,,
"ICal events only","Solo eventos de ICal",,
"ICalendars",,,
"ID",,,
"IEvents",,,
"INSEE Code","Codigo INSEE",,
"IPO","TIP",,
"IPO + Cheque","TIP + Cheque",,
"ISO code","Codigo ISO",,
"ITF",,,
"Id","ID",,
"If you leave this field empty or fill it with an incorrect formula, the default email account's signature will be used.\nExamples of a correct formulas:\n$__user__.emailSignature$\n$first(__user__.emailAccountList).signature$","Si se deja este campo vacio o se llena con una formula incorrecta, la firma predeterminada de la cuenta de email sera utilizada.\nEjemplos de formulas correctas:\n$__user__.emailSignature$\n$first(__user__.emailAccountList).signature$",,
"If you select this option, the current pricing will be historized before retrieving the historized pricing.","Si se selecciona esta opcion, los precios actuales seran historizados antes de recuperar los precios historizados",,
"Ignore the line","Ignorar la linea",,
"Ignore/Empty","Ignorar/Vacio(a)",,
"Image","Imagen",,
"Import","Importar",,
"Import Calendar","Importar calendario",,
"Import Configuration","Configuracion de importacion",,
"Import Histories","Historial de importacion",,
"Import Print template","Importar plantilla de impresion",,
"Import batch","Importar lote",,
"Import batches","Importar lotes",,
"Import calendar","Importar calendario",,
"Import city","Importar ciudad",,
"Import completed successfully","Importacion completada exitosamente",,
"Import completed successfully. Please check the log for more details.","Importacion completada exitosamente",,
"Import configuration","Configuracion de importacion",,
"Import contact","Importar contacto",,
"Import date","Fecha de importacion",,
"Import demo data","Importar datos demo",,
"Import field","Campos a importar",,
"Import from connector","Importar desde conector",,
"Import histories","Historiales de importacion",,
"Import log","Logs de importacion",,
"Import permissions","Importar permisos",,
"Import print template","Importar plantilla de impresion",,
"Import successful.","Importacion exitosa",,
"Import type","Tipo de archivo a importar",,
"Import/Export interface","Interfaz de importacion/exportacion",,
"Import/Export interfaces","Interfaces de importacion/exportacion",,
"Imported contact","Contacto importado",,
"Importing","Importando",,
"Imports","Importaciones",,
"Impossible to generate report, url toward Birt viewer is not correctly configured (%s)","Imposible generar reporte, la URL que apunta al visualizador de BIRT no fue configurada correctamente (%s)",,
"Improper format of excel file.","Formato incorrecto de el archivo de Excel",,
"In","Entrante",,
"In %","En %",,
"In / Out","Recibido/Emitido",,
"In ATI","En impuestos incluidos",,
"In Progress","En progreso",,
"In progress","En progreso",,
"Inactive","Inactivo(a)",,
"Include Discount in unit price","Incluir descuento en precio unitario",,
"Include Discount in unit price only for replace type","Incluir descuento en precio unitario solo para el tipo reemplazo",,
"Include archived records","Incluir registros archivados",,
"Inconsistency","Inconsistencia",,
"Incorrect BBAN Key","Clave BBAN incorrecta",,
"Increment","Incremento",,
"Indicator generator","Generador de indicadores",,
"Indicator generator list","Lista de generadores de indicadores",,
"Indicator generators","Generadores de indicadores",,
"Indicators generators","Generadores de indicadores",,
"Indicators groups","Grupos de indicadores",,
"Individual","Individual",,
"Industry Sector","Sector de industria",,
"Industry sector","Sector de industria",,
"Industry sectors","Sectores de industria",,
"Information","Informacion",,
"Informations","Informaciones",,
"Input file","Archivo de importacion",,
"Integer","Entero",,
"Interface","Interfaz",,
"Interfaces","Interfaces",,
"Internal Classification Number","Numero de clasificacion interno",,
"Internal companies","Companias internas",,
"Internal description","Descripcion interna",,
"Internal partner","Socio interno",,
"Inv._block","Inv.","Value of blockingSelect, avoiding duplicates",
"Invalid Search call for the object(%s)","Llamada invalida para el objeto (%s)",,
"Invalid Serial Number '%s' for '%s' barcode type.Alphabets must be in uppercase only","Numero serial invalido '%s' para el tipo codigo de barras '%s'. Las letras deben ser mayusculas",,
"Invalid Serial Number '%s' for '%s' barcode type.It must be alphanumeric","Numero serial invalido '%s' para el tipo codigo de barras '%s'. Debe ser alfanumerico",,
"Invalid Serial Number '%s' for '%s' barcode type.It must be only number or only alphabets","Numero serial invalido '%s' para el tipo codigo de barras '%s'. Debe ser solamente numeros o solamente letras",,
"Invalid Serial Number '%s' for '%s' barcode type.Its Length must be %d","Numero serial invalido '%s' para el tipo codigo de barras '%s'. Su longitud debe ser de %d",,
"Invalid Serial Number '%s' for '%s' barcode type.Its length limit must be greater than %d and less than %d","Numero serial invalido '%s' para el tipo codigo de barras '%s'. Su limite de longitud debe ser mayor que %d y menor que %d",,
"Invalid data format. Please check log for more details.","Formato de datos invalidos. Por favor, verifique los logs para mayor informacion",,
"Invalid duplicate finder field '%s'. Field type ManyToMany or OneToMany is not supported for duplicate check","Campo de busqueda de duplicado '%s' invalido. El tipo de campo ManyToMany o OneToMany no soporta verificacion de duplicado",,
"Invalid fields","Campos invalidos",,
"Invalid serial number '%s' for '%s' barcode type.It must be digits only","Numero serial invalido '%s' para el tipo codigo de barras '%s'. Debe ser solamente digitos",,
"Invalid serial number '%s' for '%s' barcode type.It must be digits only with even number length.","Numero serial invalido '%s' para el tipo codigo de barras '%s'. Debe ser solamente digitos con longitud par",,
"Invalid serial number '%s' for '%s' barcode type.It must be of %d digits only.","Numero serial invalido '%s' para el tipo codigo de barras '%s'. Debe ser solamente de %d digitos",,
"Invalid times %s afternoon","Hora no valida a las %s de la tarde",,
"Invalid times %s morning","Hora no valida a las %s de la manana",,
"Invalid times on %s between morning and afternoon","Hora no valida a las %s entre la manana y la tarde",,
"Invalid type of data","Tipo de datos invalido",,
"Invalid value","Valor invalido",,
"Inventory type","Tipo de inventario",,
"Invoice","Factura",,
"Invoices","Facturas",,
"Invoicing address","Direccion de facturacion",,
"Invoicing blocking","Bloqueo de facturacion",,
"Invoicing/Payment","Facturacion/Pago",,
"Is a carrier","Es un transportista",,
"Is a contact","Es un contacto",,
"Is final","Final",,
"Is model","Modelo",,
"Is shipping costs product","Producto con costos de envio",,
"JPQL","JPQL",,
"JPQL filter to add to the query","Filtro JPQL anadido a la consulta",,
"January","Enero",,
"Json field can not be anonymized","Campo JSON no puede ser anonimizado",,
"July","Julio",,
"June","Junio",,
"KMS",,,
"Keep remote","Mantener remoto",,
"Key file","Archivo clave",,
"Key file passphrase","Contrasena para el archivo clave",,
"LCR accounted invoices","Facturas LCR contabilizadas",,
"Label","Etiqueta",,
"Label To Printing","Etiqueta en la impresion",,
"Label for grouped products","Etiqueta para productos agrupados",,
"Label for grouped services","Etiqueta para servicios agrupados",,
"Landscape","Paisaje",,
"Language","Idioma",,
"Languages","Idiomas",,
"Last","Ultimo(a)",,
"Last Synchronization","Ultima sincronizacion",,
"Last production price","Ultimo precio de produccion",,
"Last purchase date","Ultima fecha de compra",,
"Last purchase price","Ultimo precio de compra (moneda de compania)",,
"Last purchase price A.T.I.","Ultimo precio de compra con impuestos incluidos (moneda de compania)",,
"Last purchase price W.T.","Ultimo precio de compra sin impuestos (moneda de compania)",,
"Latitude","Latitud",,
"Leave","Ausencia",,
"Left","Izquierda",,
"Length","Longitud",,
"Length unit","Unidad de longitud",,
"Level of grouping","Nivel de agrupamiento",,
"Linked Adjusting Moves","Movimientos rectificativos relacionados",,
"Links","Enlaces",,
"List of printing settings for trading names","Lista de ajustes de configuracion para nombres comerciales",,
"LocalDate","Fecha local",,
"LocalDateTime","Fecha y hora locales",,
"Locale","Configuracion regional",,
"Localization","Localizacion",,
"Location","Ubicaci�n",,
"Log","Log",,
"Login","Inicio de sesion",,
"Logo","Logo",,
"Logo position","Posicion de el logo",,
"Logs configuration","Configuracion de logs",,
"Long","Largo",,
"Long name","Nombre largo",,
"Longitude","Longitud",,
"M.","M.",,
"METAMODEL.DETAILS","Detalles",,
"Mac address","Direccion MAC",,
"Mac description","Descripcion de MAC",,
"Mac type","Tipo de MAC",,
"Mail Batch","Lote de correo",,
"Mail account","Cuenta de correo",,
"Mail batch","Lote de correo",,
"Mail batch filters","Filtros de lote de correo",,
"Mail batches","Lotes de correo",,
"Mail template association","Asociacion de plantilla de correo",,
"Mailing list created","Lista de envio de correos creada",,
"Mailing list message","Mensaje de lista de envio de correos",,
"Mailing list updated","Lista de envio de correos actualizada",,
"Mailing lists","Listas de envio de correos",,
"Main Activities","Actividades principales",,
"Main Activity","Actividad principal",,
"Main address","Direccion principal",,
"Main calendar","Calendario principal",,
"Main company","Compania principal",,
"Manage mail account by company","Administrar cuenta de correo por compania",,
"Manage mail account by user","Administrar cuenta de correo por usuario",,
"Manage multi banks","Administrar multi-bancos",,
"Manage prices for product variants","Administrar precios para variantes de producto",,
"Manage product variants","Administrar variantes de producto",,
"Manage related CC & BCC emails","Administrar emails CC y BCC relacionados",,
"Manage subsidiaries on partners","Administrar filiales en socios",,
"Management coef.","Coeficiente de gesion",,
"Manual","Manual",,
"Manufacturing Year","Ano de manufactura",,
"Map","Mapa",,
"MapRest.Default","predeterminado",,
"MapRest.Delivery","entrega",,
"MapRest.Invoicing","facturacion",,
"MapRest.PinCharDefault",,,
"MapRest.PinCharDelivery","E",,
"MapRest.PinCharInvoicing","F",,
"MapRest.ZERO_RESULTS","No fue posible calcular las direcciones de manejo",,
"Mapping","Mapeo",,
"Mapping service provider","API proveedora de mapas",,
"Maps","Mapas",,
"March","Marzo",,
"Marketing campaigns","Camapanas de marketing",,
"Mass","Masa",,
"Mass unit","Unidad de masa",,
"Match with file","Coincidir con archivo",,
"Max discount (%)","Descuento maximo (%)",,
"Maximum export limit","Limite maximo de exportacion",,
"Maximum height should be 60 px.","La altura maxima deberia ser de 60 px",,
"Maximum number of records to export by using this advance export.","El numero maximo de registros a exportar al utilizar esta exportacion avanzada",,
"Maximum time before a process called by an user starts running in the background","El timpo maximo antes de que un proceso llamado por un usuario comience a ejecutarse en segundo plano",,
"May","Mayo",,
"Maybe","Tal vez",,
"Meeting","Reunion",,
"Menu Items","Elementos de el menu",,
"Menu not found: %s","Menu no encontrado: %s",,
"Menus","Menus",,
"Merge duplicated","Fusionar duplicados",,
"Message","Mensaje",,
"Message destinated to","Mensaje a",,
"Messaging","Mensajeria",,
"Meta Json Field","Campo Meta JSON",,
"Meta Permissions","Permisos Meta",,
"Meta field","Campo Meta",,
"Meta field name","Nombre de campo Meta",,
"Meta file","Archivo Meta",,
"Meta json","JSON Meta",,
"Meta model","Modelo Meta",,
"Meta model name","Nombre de modelo Meta",,
"MetaSchedule.service","Servicio",,
"Method name","Nombre de metodo",,
"Method parameters","Parametros de metodo",,
"Minutes Unit","Unidad de minutos",,
"Missing data for required fields","Faltan datos para campos requeridos",,
"Missing date format or expression","Falta formato de fecha o expresion",,
"Missing field","Campo faltante",,
"Missing import fields","Faltan campos de importacion",,
"Missing parameter configuration for model %s.","Falta configuracion de parametros para modelo %s",,
"Missing required fields","Faltan campos requeridos",,
"Missing sub fields for","Faltan sub-campos para",,
"Mobile phone","Numero movil",,
"Model","Modelo",,
"Model default Path","Ruta predeterminada de modelo",,
"Model email link","Enlace de modelo de email",,
"Model email links","Enlaces de modelo de email",,
"Model to pseudonymize","Modelo a pseudonimizar",,
"Models","Modelos",,
"Models to pseudonymize","Modelos a pseudonimizar",,
"Models to search","Modelos a buscar",,
"Modification","Modificacion",,
"Module","Modulo",,
"Modules configurations","Configuraciones de modulos",,
"Monday","Lunes",,
"Mondays","Lunes",,
"Month","Mes",,
"Month days","Dias de mes",,
"Month/days","Mes/Dias",,
"Monthly reset","Restablecimiento mensual",,
"Months","Meses",,
"Mother company","Compania madre",,
"Move exports","Exportaciones de movimientos",,
"Move lines","Lineas de movimientos",,
"Moves","Movimientos",,
"Ms.","Sra.",,
"Multiple pricings found for the product/category '%s', company '%s' and model '%s', only one expected.","Se encontraron multiples precios para el producto/categoria '%s', compania '%s' y modelo '%s', solo se esperaba uno",,
"Multiple qty","Cantidad multiple",,
"Multiple quantities","Cantidades multiples",,
"Multiple quantities of purchase","Cantidades multiples de compra",,
"Multiple quantities of sale","Cantidades multiples de venta",,
"Multiple quantity","Cantidad multiple",,
"Mx.","Estimable",,
"My Customers","Mis clientes",,
"My ERP calendars","Mis calendarios de ERP",,
"My Mailing lists","Mis listas de envio de correos",,
"My Prospects","Mis prospectos",,
"My Recent Contacts","Mis contactos recientes",,
"My calendars","Mis calendarios",,
"My events","Mis eventos",,
"My open tasks","Mis tareas abiertas",,
"My tasks","Mis tareas",,
"My teams","Mis equipos",,
"NA","N/D",,
"Name","Nombre",,
"Name of temporary variable","Nombre de variable temporal",,
"Name of the field in the model where to save the file","Nombre de el campo en el modelo en donde guardar el archivo",,
"Name/Company Name","Nombre/Nombre de compania",,
"National Code","Codigo nacional",,
"Navigation","Navegacion",,
"Nb columns","Numero de columnas",,
"Nb of Inhabitants","Numero de habitantes",,
"Nb of digits for quantities","Numero de digitos para cantidades",,
"Nb of digits for tax rate","Numero de digitos para tasa de impuestos",,
"Nb of digits for unit prices","Numero de digitos para precios unitarios",,
"Nb of first lines to be ignore","Numero de lineas iniciales a ser ignoradas",,
"Nb. of Inhabitants","Numero de habitantes",,
"Nested batch execution!","Ejecucion de lotes anidada",,
