"key","message","comment","context"
"Printing settings","Ajustes de impresion",,
"Product","Producto",,
"Product Code","Codigo de producto",,
"Product Name","Nombre de producto",,
"Product cannot be null.","El producto no debe ser nulo",,
"Product category","Categoria de producto",,
"Product code","Codigo de producto",,
"Product deliveries in qty by country","Entregas de producto en cantidad por pais",,
"Product deliveries in qty by country by accounting family","Entregas de producto en cantidad por pais por familia contable",,
"Product description","Descripcion de producto",,
"Product information","Informacion de producto",,
"Product model","Modelo de producto",,
"Product name","Nombre de producto",,
"Product quantity in other stock locations","Cantidad de producto en otras ubicaciones de stock",,
"Product tracking number","No. de rastreo de producto",,
"Product type","Tipo de producto",,
"Product's stocks %s (%s) are not in sufficient quantity to realize the delivery","El stock de el producto %s (%s) no es suficiente para realizar la entrega",,
"Product's stocks %s (%s) exceeds maximum stock rules.","El srock de el producto %s (%s) excede las reglas de stock maximo",,
"Product's stocks %s (%s), tracking number %s are not in sufficient quantity to realize the delivery","El stock de el producto %s (%s), no. de rastreo %s no es suficiente para realizar la entrega",,
"Production Qty by tracking","Cantidad de produccion por rastreo",,
"Production Stock Move in Planned","Movimiento de entrada de produccion planificado",,
"Production Stock Move out Planned","Movimiento de salida de produccion planificado",,
"Production stock move in realized","Movimiento de entrada de produccion planificado",,
"Production stock move out realized","Movimiento de salida de produccion planificado",,
"Production tracking management","Rastreo de produccion",,
"Products","Productos",,
"Products whose future quantity is less than the minimum quantity allowed","Productos de los cuales la cantidad futura es menor que la cantidad minima permitida",,
"Products.items","Articulos",,
"Provision","Puesta a disposicion",,
"Purchase Qty by tracking","Cantidad de compra por rastreo",,
"Purchase order","Orden de compra",,
"Purchase price","Precio de compra",,
"Purchase price in company currency, used for declaration of exchange.","Precio de compra en moneda de compania, utilizado en DEB",,
"Purchase tracking management","Administracion de rastreo de compra",,
"Purchase value","Valor de compra",,
"Qty","Cantidad",,
"Quality control default stock location","Ubicacion de control de calidad",,
"Quality rating","Nivel de calidad",,
"Quantities","Cantidades",,
"Quantity","Cantidad",,
"Quantity in database","Cantidad en base de datos",,
"Quantity is required on line %d.","Cantidad requerida en la linea %d",,
"Rack","Anaquel",,
"Racks range","Zona de anaqueles",,
"Real Qty","Cantidad real",,
"Real Quantity","Cantidad real",,
"Real qty","Cantidad real",,
"Real quantity problem","Problema con la cantidad real",,
"Real valuation","Valoracion real",,
"Real/Current Quantity","Cantidad real/actual",,
"Realize","Realizar",,
"Realize stock moves upon parcel/pallet collection","Realizar movimientos de stock ante recogida de paquetes/tarimas",,
"Realized","Realizado(a)",,
"Realized stock move lines","Lineas de movimiento de stock realizadas",,
"Reason","Razon",,
"Receipt default stock location","Ubicaci�n predeterminada de recepcion",,
"Receipt stock move","Recepcion de proveedor",,
"Recompute stock location lines","Recalcular las cantidades de las lineas de ubicacion de stock",,
"Ref.","Referencia",,
"Refill Qty","Cantidad minima de rellenado",,
"Refill type","Tipo de rellenado",,
"Refresh the products net mass","Refrescar masa neta de productos",,
"Regime","Regimen",,
"Rental loan leasing more than 24 months","Renta, prestamo, leasing por una duracion superior a 24 meses",,
"Replacement of non returned goods","Reemplazo de bienes no retornados",,
"Replacement of returned goods","Reemplazo de bienes retornados",,
"Reportings","Reporteos",,
"Reports","Reportes",,
"Request reservation","Solicitar reservacion",,
"Require to fill conformity for products ticked 'Control on Receipt'","Exigir que se informe sobre la conformidad de los productos marcados como 'Control a la recepcion'",,
"Require to fill the shipment information","Requerir el llenado de la informacion de envio",,
"Reservation requested","Reservacion solicitada",,
"Reserved qty","Cantidad reservada",,
"Return Surplus","Retornar excedentes",,
"Return of goods","Retorno de bienes",,
"Return surplus","Generar retornos",,
"Reversions","Movimientos de reversion",,
"Sale Qty by tracking","Cantidad de venta por rastreo",,
"Sale tracking management","Administracion de rastreo de venta",,
"Sale value","Valor de venta",,
"Save","Guardar",,
"Search","Buscar",,
"See stock move lines","Ver lineas de movimiento de stock",,
"Select format to Export","Seleccionar formato de exportacion",,
"Seller","Vendedor",,
"Send email on stock move realization","Enviar email al realizar movimiento de stock",,
"Send email when planning stock move","Enviar email al planificar movimiento de stock",,
"Send email when saving logistical form","Enviar email al guardar ficha logistica",,
"Separate the shipment operations","Separar operaciones de envio",,
"Seq.","Secuencia",,
"Sequence","Secuencia",,
"Serial Nbr","No. serial",,
"Ship/Receive all products","Envio/Recepcion de todos los productos",,
"Shipment Mode","Modo de entrega",,
"Shipment mode","Modo de entrega",,
"Shipped date","Fecha de envio",,
"Shipped qty","Cantidad enviada",,
"Shipping default stock location","Ubicaci�n predeterminada de envio",,
"Show Generated Stock Move","Desplegar movimientos de stock generados",,
"Show detailed stock","Desplegar stock detallado",,
"Show stock move lines","Desplegar lineas de movimiento de stock",,
"Show stock move(s)","Desplegar el(los) movimiento(s) de stock",,
"Signatory user","Firmante",,
"Special operations","Operaciones particulares",,
"Special split","Separacion especifica",,
"Specify the barcode type by stock location","Especificar tipo de codigo de barras por ubicacion de stock",,
"Specify the barcode type by tracking number configuration","Especificar tipo de codigo de barras por configuracion de no. de rastreo",,
"Split","Separar",,
"Split by tracking numbers","Separar por no. de rastreo",,
"Split by unit","Separar por unidad",,
"Split in Qty of","Separar por cantidades de",,
"Split into 2","Separar en 2",,
"Split quantity cannot be higher than real quantity.","La cantidad de separacion no debe ser mayor a la cantidad real",,
"Split quantity cannot be negative.","La cantidad de separacion no debe ser negativa",,
"Start","Iniciar",,
"Status","Estado",,
"Stock","Stock",,
"Stock Batch","Lote de stock",,
"Stock Correction","Correccion de stock",,
"Stock Correction Reason","Razon de correccion de stock",,
"Stock Correction Reasons","Razones de correccion de stock",,
"Stock Corrections","Correciones de stock",,
"Stock History","Historial de stock",,
"Stock Location","Ubicacion de stock",,
"Stock Location Tree","Arbol de ubicaciones de stock",,
"Stock Location content","Contenido de ubicacion",,
"Stock Locations","Ubicaciones de stock",,
"Stock Locations content","Contenido de ubicaciones",,
"Stock Move","Movimiento de stock",,
"Stock Move Lines","Lineas de movimiento de stock",,
"Stock Move Origin","Origen de movimiento de stock",,
"Stock Moves","Movimientos de stock",,
"Stock Moves consumption historical","Historial de movimientos de consumo",,
"Stock Moves consumption planned","Historial de movimientos planificados",,
"Stock Moves historical","Historial de movimientos de stock",,
"Stock Moves planned","Movimientos de stock planificados",,
"Stock Rules","Reglas de stock",,
"Stock batch","Lote de stock",,
"Stock batches","Lotes de stock",,
"Stock config","Configuracion de stock",,
"Stock config (${ name })","Configuracion de stock (${ name })",,
"Stock configuration","Configuracion de stock",,
"Stock configurations","Configuraciones de stock",,
"Stock control","Control de stock",,
"Stock correction","Correccion de stock",,
"Stock history","Historial de stocks",,
"Stock history line","Linea de historial de stocks",,
"Stock location","Ubicacion de stock",,
"Stock location barcode type","Tipo de codigo de barras para ubicacion de stock",,
"Stock location content","Contenido de ubicacion",,
"Stock location details","Detalles de stocks",,
"Stock location filters","Filtros de ubicacion de stock",,
"Stock location is missing for these lines : %s","Falta ubicacion de stock para las lineas: %s",,
"Stock location line","Linea de ubicacion de stock",,
"Stock location line history","Historial de lineas de ubicacion de stock",,
"Stock location lines","Lineas de ubicacion de stock",,
"Stock location tree","Arbol",,
"Stock location value","Valor de stock",,
"Stock location value on form view","Modo de valoracion de stock",,
"Stock location(s)","Ubicacion(es)",,
"Stock locations","Ubicaciones",,
"Stock managed","Administrado en stock",,
"Stock management","Stocks",,
"Stock move","Movimiento de stock",,
"Stock move content","Contenido de movimiento",,
"Stock move information","Informacion de stocks internos",,
"Stock move line","Linea de movimiento de stock",,
"Stock move line filters","Filtros de linea de movimiento de stock",,
"Stock move line is required on line %d.","Se requiere linea de movimiento de stock en la linea %d",,
"Stock move lines","Lineas de movimiento de stock",,
"Stock move printing settings","Ajustes de impresion de movimientos de stock",,
"Stock moves","Movimientos de stock",,
"Stock per day","Stock por dia",,
"Stock reservation feature cannot be active when we are managing stock locations on stock move line.","No es posible activar la reservacion de stocks si la administracion de ubicaciones de stock en las lineas de movimientos de stock se encuentra activa",,
"Stock rule","Regla de stock",,
"Stock rule information","Informacion de reglas de stock",,
"Stock rules","Reglas de stock",,
"Stock rules created","Regla de stock creada",,
"Stock's movement's type undefined","Tipo de movimiento de stock sin definir",,
"StockLocation.accountingValue","Valor contable",,
"StockLocation.code","Codigo",,
"StockLocation.date","Fecha",,
"StockLocation.detailsByStockLocation","Detalle por ubicacion",,
"StockLocation.location","Ubicacion",,
"StockLocation.locationFinancialData","Datos financieros de ubicacion",,
"StockLocation.locationTotalContent","Contenido de ubicacion",,
"StockLocation.locations","Ubicaciones",,
"StockLocation.productName","Nombre de producto",,
"StockLocation.purchaseValue","Valor de compra",,
"StockLocation.qtyUnit","Cantidad",,
"StockLocation.saleValue","Valor de venta",,
"StockLocation.stockLocationContent","Contenido de ubicacion",,
"StockLocation.total","Total",,
"StockLocation.totalAccountingValue","Valor contable total",,
"StockLocation.totalPurchaseValue","Valor total de compra",,
"StockLocation.totalSaleValue","Valor total de venta",,
"StockLocation.totalWapValue","Valor total de PMP",,
"StockLocation.unitValue","Valor unitario",,
"StockLocation.wapValue","Valor PMP",,
"StockMove","Movimiento de stock",,
"StockMove(s)","Movimiento(s) de stock",,
"StockMove.barcode","Codigo de barras",,
"StockMove.comments","Comentario",,
"StockMove.customer","Cliente",,
"StockMove.customerPartnerSeq","No. cliente",,
"StockMove.date","Fecha",,
"StockMove.deliveryAddress","Direccion de entrega",,
"StockMove.deliveryDetails","Detalles de entrega",,
"StockMove.deliveryOrder","Orden de entrega",,
"StockMove.description","Descripcion",,
"StockMove.grossMass","Masa bruta",,
"StockMove.internalMove","Movimiento interno",,
"StockMove.ispm","Norma NIMP15 requerida",,
"StockMove.lotNoRef","Lote no./Referencia",,
"StockMove.mass","Masa",,
"StockMove.movePreparedBy","Movimiento preparado por",,
"StockMove.netMass","Masa neta",,
"StockMove.numOfPackages","Numero de paquetes",,
"StockMove.numOfPalettes","Numero de tarimas",,
"StockMove.orderDate","Fecha de orden",,
"StockMove.pickingOrder","Orden de recogida",,
"StockMove.product","Producto",,
"StockMove.productionNote","Comentario de produccion",,
"StockMove.purchaseOrder","Orden",,
"StockMove.qtyUnit","Cantidad/Unidad",,
"StockMove.rackNbr","Anaquel",,
"StockMove.receivedBy","Orden recibida por",,
"StockMove.receptionOrder","Orden de recepcion",,
"StockMove.reference","Referencia",,
"StockMove.stockPreparedBy","Orden preparada por",,
"StockMove.supplierPartnerSeq","No. de proveedor",,
"StockMove.unitPrice","Precio unitario",,
"StockMove.variant","Variante",,
"Stocks","Stocks",,
"Supplementary unit","Unidad suplementaria",,
"Supplier Shipment Date","Fecha de envio de proveedor",,
"Supplier Shipment Ref","Referencia de envio de proveedor",,
"Supplier arrival product qty","Cantidad de producto recibida de proveedor",,
"Supplier arrivals","Recepciones de proveedor",,
"Supplier arrivals filters","Filtros de recepciones de proveedor",,
"Supplier quality rating","Nivel de calidad de proveedor",,
"Supplier returns","Retornos de proveedor",,
"Supplier virtual stock location","Ubicaci�n virtual de proveedor",,
"Team to alert","Equipo a alertar",,
"Text in certificate of conformity","Texto en la impresion de certificado de conformidad",,
"The move doesn't contain any product, do you wish to continue ?","El movimiento no contiene productos, desea continuar?",,
"The partner's language is different from the current language. Description and product name are in :","El idioma de el socio es distinto a el idioma actual. Descripcion y nombre de producto estan en:",,
"The quantity by lot must be greater than 0","La cantidad por lote debe ser mayor a 0",,
"The template to send message on realization is missing.","Falta plantilla para enviar mensaje de realizacion",,
"The template to send message on save is missing.","Falta plantilla para enviar mensaje de guardado",,
"The total net mass is higher than the total gross mass.","La masa neta total es mayor a la masa bruta total",,
"The tracking number configuration quantity is equal to zero, it must be at least one.","La cantidad de la configuracion de no. de rastreo es igual a cero, deberia ser al menos uno",,
"The type of cancel reason doesn't match with stock move","El tipo de razon de cancelacion no coincide con el movimiento de stock",,
"There is currently no such file in the specified folder or the folder may not exists.","Actualmente no existe ningun archivo en la carpeta especificada, o la carpeta puede no existir",,
"There is more than one line for same product with same tracking number.","Existe mas de una linea para el mismo producto con el mismo no. de rastreo",,
"There's already an existing storage, you must deactivate it first","Ya existe un almacen predeterminado, debe ser desactivado primero",,
"There's no configured sequence for inventory for company","Ninguna secuencia para inventario configurada para la compania",,
"There's no configured sequence for stock's delivery for the company %s","Ninguna secuencia para entrega de stock configurada para la compania %s",,
"There's no configured sequence for stock's intern moves for the company %s","Ninguna secuencia para movimiento de stock interno configurada para la compania %s",,
"There's no configured sequence for stock's receptions for the company %s","Ninguna secuencia para recepcion de stock configurada para la compania %s",,
"There's no configured sequence for tracking number for the product %s:%s","Ninguna secuencia para no. de rastreo configurada para el producto %s:%s",,
"There's no destination stock location selected for the stock's movement %s","Ninguna ubicacion de destino de stock seleccionada para el movimiento de stock %s",,
"There's no product in stock location.","No se encuentra producto en la ubicacion de stock",,
"There's no source stock location selected for the stock's movement %s","Ninguna ubicacion de origen de stock seleccionada para el movimiento de stock %s",,
"This batch will recompute stock location quantities and reset all WAP history lines, are you sure you want to continue ?","Este lote re-calculara las cantidades de las ubicaciones de stock y borrara todas las lineas hist�ricas de PMP, desea continuar?",,
"This stock move will have a huge impact (more than","Este movimiento de stock tendra un gran impacto (mas de",,
"Title","Titulo",,
"To","A",,
"To Date","A la fecha",,
"To address","A la direccion",,
"To rack","A el anaquel",,
"To stock location","Ubicacion de destino",,
"Today","Hoy",,
"Today Arrivals","Recepciones de hoy",,
"Tolerance on WAP changes (%)","Tolerancia de cambio de PMP (%)",,
"Too many iterations while trying to generate stock move line with tracking numbers.","Demasiadas iteraciones al intentar generar la linea de movimiento de stock con no. de rastreo",,
"Tools","Herramientas",,
"Total",,,
"Total W.T.","Total sin impuestos",,
"Total gross mass","Masa bruta total",,
"Total net mass","Masa neta total",,
"Total quantity for %s: %s (expected: %s)","Cantidad total para %s: %s (se esperaba: %s)",,
"Total volume (m³)","Volumen total (m3)",,
"Tracking","Rastreo",,
"Tracking Nbr","No. de rastreo",,
"Tracking Nbr.","No. de rastreo",,
"Tracking Nbr. Config.","Configuracion de no. de rastreo",,
"Tracking Number","No. de rastreo",,
"Tracking Number Configuration","Configuracion de no. de rastreo",,
"Tracking Number Search","Busqueda de no. de rastreo",,
"Tracking Numbers","No. de rastreo",,
"Tracking number","No. de rastreo",,
"Tracking number barcode type","Tipo de  codigo de barras por no. de rastreo ",,
"Tracking number configuration","Configuracion de no. de rastreo",,
"Tracking number search","Busqueda de no. de rastreo",,
"TrackingNumber","No. de rastreo",,
"Trading Name","Nombre comercial",,
"Trading name","Nombre comercial",,
"Transaction leading to property transfer","Transaccion resultante en transferencia de propiedad",,
"Transfers under inward processing","Transferencias bajo perfeccionamiento activo",,
"Transport by air","Transporte por aire",,
"Transport by inland waterway","Transporte por navegacion interior",,
"Transport by rail","Transporte por vias ferreas",,
"Transport by road","Transporte por carretera",,
"Transport by sea","Transporte maritimo",,
"Type","Tipo",,
"Type Status","Tipo de estado",,
"Type is required on line %d.","Se requiere tipo en la linea %d",,
"Type select","Tipo",,
"Unavailable","No disponible",,
"Unit","Unidad",,
"Unit net mass","Masa neta unitaria",,
"Unit of mass","Unidad de masa",,
"Unit price","Precio untiario",,
"Unknown account selection","Seleccion de cuenta desconocida",,
"Unloading in port of import","Descarga del medio de transporte principal a la llegada",,
"Unloading of truck in port of export","Descarga en camion en el puerto de importacion",,
"Upcoming arrivals","Recepciones proximas",,
"Upcoming customer deliveries","Entregas proximas",,
"Upcoming supplier arrivals","Recepciones proximas",,
"Update average price","Actualizar PMP",,
"Update stock location from product","Actualizar ubicaci�n de stock desde producto",,
"Use Case","Uso",,
"Use signature for certificate of conformity","Utilizar firma para certificado de conformidad",,
"Use tracking number seq as serial number","Utilizar secuencia de no. de rastreo como no. serial de codigo de barras",,
"Used for MRP","Utilizado para PRM",,
"Used in DEB/DES","Sometido a DEB/DES",,
"User","Usuario",,
"User to alert","Usuario a alertar",,
"Validate","Validar",,
"Validated","Validado(a)",,
"Validated By","Validado(a) por",,
"Validated On","Validado(a) el",,
"Validated for invoicing","Validado(a) para facturacion",,
"Validation Date","Fecha de validacion",,
"Validé pour facturation","Validado(a) para facturacion",,
"Valued","Valorado(a)",,
"View Direction","Ver itinerario",,
"Virtual","Virtual",,
"Virtual outsourcing stock location","Ubicacion virtual de sub-contratista",,
"Virtual stock locations information","Informacion de stock virtual",,
"WAP","PMP",,
"WAP history","Historial de PMP",,
"WAP of the stock location","PMP de ubicaci�n de stock",,
"WAP value","Valor PMP",,
"Wap correction","Correccion de PMP",,
"Warranty expiration date","Fecha de fin de garantia",,
"Waste default stock location","Ubicacion de desperdicio predeterminada",,
"Wording","Texto",,
"Workshop","Taller",,
"Workshop default stock location","Taller predeterminado",,
"XLS","XLS",,
"Yes","Si",,
"You cannot choose external stock locations for both fields","No es posible escoger ubicaciones de stock externas para ambos campos",,
"You must configure a Stock module for the company %s","Debe configurar un modulo de stock para la compania %s",,
"You must configure a customer virtual stock location for the company %s","Debe configurar una ubicacion virtual de stock de cliente para la compania %s",,
"You must configure a default pickup stock location for the company %s","Debe configurar una ubicacion de recogida predeterminada para la compania %s",,
"You must configure a default receipt stock location for the company %s","Debe configurar una ubicacion de recepcion predeterminada para la compania %s",,
"You must configure a supplier virtual stock location for the company %s","Debe configurar una ubicacion virtual de proveedor de cliente para la compania %s",,
"You must configure an inventory virtual stock location for the company %s","Debe configurar una ubicacion virtual de inventario para la compania %s",,
"You must select a stock location","Debe seleccionar una ubicaci�n de stock",,
"import.name","Importacion",,
"import.verb","Importar",,
"important","importante",,
"info","informacion",,
"stockMove.realDate","Fecha de movimiento",,
"success","exito",,
"value:Manual correction","Correccion manual",,
"value:Stock","Stock",,
"warning","advertencia",,
